"subject","course_code","course_name","credits","description"
"Mechanical Engineering","M E 688","Tissue Engineering","3","Introduction to the interdisciplinary field of tissue engineering. Application of knowledge of systems engineering, mechanics and materials towards controlling, enhancing, and understanding the performance of biological tissues."
"Mechanical Engineering","M E 696","Advanced Topics in Mechanical Engineering","2 or 3","Intensive study in specific areas of mechanical engineering."
"Mechanical Engineering","M E 797","Research","1-3","Research in engineering."
"Mechanical Engineering","M E 798","Special Study","1-3","Individual study or internship."
"Mechanical Engineering","M E 799A","Thesis or Project","3","Preparation of a project or thesis for the master’s degree."
"Mechanical Engineering","M E 799B","Thesis or Project Extension","0","Registration required in any semester or term following assignment of RP in Course 799A in which the student expects to use the facilities and resources of the university; also student must be registered in the course when the completed thesis or project is granted final approval."
"Mechanical Engineering","M E 799C","Comprehensive Examination Extension","0","Registration required of students whose only requirement is completion of the comprehensive examination for the master’s degree. Registration in 799C limited to two semesters."
"Military Science","MIL S 96","Leadership Laboratory","1","Application of individual skills and military tasks appropriate to a small unit leader. Prepares cadets for higher level leadership positions. Emphasis is on performance in leader roles which includes instruction."
"Military Science","MIL S 101","Leadership and Personal Development","3","Structure, organization, and missions of US Army. Preparation and development for officer status."
"Military Science","MIL S 102","Introduction to Tactical Leadership","3","Officer leadership, development, and functions. Emphasizing command responsibilities for basic foundation of military fundamentals."
"Military Science","MIL S 110","United States Military History","3","Analyze decisions made by American military leaders. Military engagements from colonial period through current operating environment. Principles of war and reviews of decisions affecting outcomes."
"Military Science","MIL S 201","Innovative Team Leadership","3","Scientific approach to leadership theory and its applicability to military settings through study of human behavior and leadership models at individual and group levels using simulations, case studies, and diagnostic instruments."
"Military Science","MIL S 202","Foundations of Tactical Leadership","3","Leadership at organizational level with application to military settings with emphasis on developing leader skills and examination of theories and concepts of civil-military relations, using simulations, case studies, and diagnostic instruments."
"Military Science","MIL S 296","Experimental Topics","1-4","Selected topics."
"Military Science","MIL S 299","Special Study","1-4","Individual study."
"Military Science","MIL S 301","Adaptive Tactical Leadership","3","Techniques and skills required of military leaders. Military methods of instruction, review of essential map reading skills and case studies of military leadership techniques."
"Military Science","MIL S 302","Leadership in Changing Environments","3","Current tactical doctrine and military techniques of planning and coordination required to apply doctrine to small unit operations."
"Military Science","MIL S 401","Developing Adaptive Leaders","3","Leadership and management problems encountered in a midlevel sized organization. Role of junior officer. Prepares senior cadets for positions as leaders and managers of resources at platoon/company level."
"Military Science","MIL S 402","Leadership in a Complex World","3","Military justice system as it has evolved from international law principles and established national security policies. History of military law, philosophy and structure of system to include court-martial ethics and decision-making."
