"course_code","course_title","department","credits","description"
"TEAC406","Improvement of Instruction in Elementary School Art","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Techniques, plans, and procedures for improving instruction in elementary school art. Current practices, issues, and trends; evaluation of instructional materials."
"TEAC408A","Improvement of Instruction in School Mathematics Primary: K-3Crosslisted withTEAC 808A","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Techniques, plans, and procedures for improving instruction in mathematics. Analysis of current instructional and supervisory practices. Evaluation of research and instructional materials."
"TEAC408B","Improvement of Instruction in School Mathematics Elementary: 4-6Crosslisted withTEAC 808B","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Techniques, plans, and procedures for improving instruction in mathematics. Analysis of current instructional and supervisory practices. Evaluation of research and instructional materials."
"TEAC408J","Improvement of Instruction in School Mathematics Special TopicsCrosslisted withTEAC 808J","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Techniques, plans, and procedures for improving instruction in mathematics. Analysis of current instructional and supervisory practices. Evaluation of research and instructional materials."
"TEAC410","Educational Program for Kindergarten ChildrenCrosslisted withTEAC 810","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Recent developments in education of children and their bearing on the selection and guidance of appropriate activities and materials for the kindergarten. Related functions of home, school, and other educational agencies."
"TEAC411","Reading Processes and PracticesCrosslisted withTEAC 811","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-6","Description:Overview of reading processes and programs with attention to strategies for comprehension and word identification, approaches, and materials. A. Teaching Reading  B. Special Topics in Reading  C. Response to Intervention - Reading"
"TEAC411A","Teaching ReadingCrosslisted withTEAC 811A","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-6","Description:Overview of reading processes and programs with attention to strategies for comprehension and word identification, approaches, and materials."
"TEAC411B","Special Topics in ReadingCrosslisted withTEAC 811B","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-6","Description:Overview of reading processes and programs with attention to strategies for comprehension and word identification, approaches, and materials."
"TEAC411C","Response to Intervention - ReadingCrosslisted withTEAC 811C","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:1-6","Description:Overview of reading processes and programs with attention to strategies for comprehension and word identification, approaches, and materials."
"TEAC412","Improvement of Instruction in Elementary School ScienceCrosslisted withTEAC 812","Teaching, Learning and Teacher Education (TEAC)","Credit Hours:3","Description:Techniques, plans, and procedures for improving instruction in elementary school science. Current practices, issues, and trends; evaluation of instructional materials."
