"code","title","credits","department","campus"
"MATH-I 423","DISCRETE MODELING",3,"School of Science","Indianapolis"
"MATH-I 425","ELEMENTS OF COMPLEX ANALYSIS",3,"School of Science","Indianapolis"
"MATH-I 426","INTRODUCTION TO APPLIED MATHEMATICS AND MODELING",3,"School of Science","Indianapolis"
"MATH-I 444","FOUNDATIONS OF ANALYSIS I",3,"School of Science","Indianapolis"
"MATH-I 445","FOUNDATIONS OF ANALYSIS II",3,"School of Science","Indianapolis"
"MATH-I 453","BEGINNING ABSTRACT ALGEBRA",3,"School of Science","Indianapolis"
"MATH-I 454","GALOIS THEORY",3,"School of Science","Indianapolis"
"MATH-I 456","INTRODUCTION TO THE THEORY OF NUMBERS",3,"School of Science","Indianapolis"
"MATH-I 462","ELEMENTARY DIFFERENTIAL GEOMETRY",3,"School of Science","Indianapolis"
"MATH-I 463","INTERMEDIATE EUCLIDEAN GEOMETRY FOR SECONDARY TEACHERS",3,"School of Science","Indianapolis"
"MATH-I 490","TOPICS IN MATHEMATICS FOR UNDERGRADUATES","1 - 1","School of Science","Indianapolis"
"MATH-I 491","SEMINAR IN COMPETITIVE MATHEMATIC PROBLEM-SOLVING","1 - 1","School of Science","Indianapolis"
"MATH-I 492","CAPSTONE EXPERIENCE","1 - 1","School of Science","Indianapolis"
"MATH-I 495","TA INSTRUCTION",0,"School of Science","Indianapolis"
"MATH-I 505","INTERMEDIATE ABSTRACT ALGEBRA",3,"School of Science","Indianapolis"
"MATH-I 511","LINEAR ALGEBRA WITH APPLICATIONS",3,"School of Science","Indianapolis"
"MATH-I 514","NUMERICAL ANALYSIS",3,"School of Science","Indianapolis"
"MATH-I 518","ADVANCED DISCRETE MATHEMATICS",3,"School of Science","Indianapolis"
"MATH-I 520","BOUND VAL PROB DIF EQS",3,"School of Science","Indianapolis"
"MATH-I 522","QUAL THEO OF DIFF EQUA",3,"School of Science","Indianapolis"
"MATH-I 523","INTRODUCTION TO PARTIAL DIFFERENTIAL EQUATIONS",3,"School of Science","Indianapolis"
"MATH-I 525","INTRO TO COMPLEX ANALYSIS",3,"School of Science","Indianapolis"
"MATH-I 528","ADVANCED MATHEMATICS FOR ENGINEERS AND PHYSICISTS II",3,"School of Science","Indianapolis"
"MATH-I 530","FUNCT COMPLEX VRBL 1",3,"School of Science","Indianapolis"
"MATH-I 535","THEORETICAL MECHANICS",3,"School of Science","Indianapolis"
"MATH-I 537","APPLIED MATHEMATICS FOR SCIENTISTS AND ENGINEERS I",3,"School of Science","Indianapolis"
"MATH-I 544","REAL ANALYSIS AND MEASURE THEORY",3,"School of Science","Indianapolis"
"MATH-I 545","PRIN OF ANALYSIS 2",3,"School of Science","Indianapolis"
"MATH-I 547","ANALYSIS FOR TEACHERS 1",3,"School of Science","Indianapolis"
"MATH-I 552","APPLIED COMPUTATIONAL METHODS II",3,"School of Science","Indianapolis"
"MATH-I 553","INTRODUCTION TO ABSTRACT ALGEBRA",3,"School of Science","Indianapolis"
"MATH-I 554","LINEAR ALGEBRA",3,"School of Science","Indianapolis"
"MATH-I 555","INTRODUCTION TO BIOMATHEMATICS",3,"School of Science","Indianapolis"
"MATH-I 561","PROJECTIVE GEOMETRY",3,"School of Science","Indianapolis"
"MATH-I 562","INTRODUCTION TO DIFFERENTIAL GEOMETRY AND TOPOLOGY",3,"School of Science","Indianapolis"
"MATH-I 563","ADVANCED GEOMETRY",3,"School of Science","Indianapolis"
"MATH-I 567","DYNAMICAL SYSTEMS I",3,"School of Science","Indianapolis"
"MATH-I 571","ELEMENTARY TOPOLOGY",3,"School of Science","Indianapolis"
"MATH-I 572","INTRODUCTION TO ALGEBRAIC TOPOLOGY",3,"School of Science","Indianapolis"
"MATH-I 574","MATHEMATICAL PHYSICS I",3,"School of Science","Indianapolis"
"MATH-I 578","MATHEMATICAL MODELING OF PHYSICAL SYSTEMS I",3,"School of Science","Indianapolis"
"MATH-I 581","INTRO LOGIC TEACHERS",3,"School of Science","Indianapolis"
"MATH-I 583","HIST OF ELEM MATH",3,"School of Science","Indianapolis"
"MATH-I 598","TOPICS IN MATH","0 - 0","School of Science","Indianapolis"
"MATH-I 646","FUNCTIONAL ANALYSIS",3,"School of Science","Indianapolis"
"MATH-I 667","DYNAMICAL SYSTEMS II",3,"School of Science","Indianapolis"
"MATH-I 674","MATHEMATICAL PHYSICS II",3,"School of Science","Indianapolis"
"MATH-I 692","TOPICS IN APPLIED MATHEMATICS","1 - 1","School of Science","Indianapolis"
"MATH-I 693","TOPICS IN ANALYSIS","1 - 1","School of Science","Indianapolis"
"MATH-I 694","TOPICS IN DIFFERENTIAL EQUATIONS","1 - 1","School of Science","Indianapolis"
"MATH-I 697","TOPICS IN TOPOLOGY","1 - 1","School of Science","Indianapolis"
"MATH-I 698","RESEARCH M.S. THESIS","1 - 1","School of Science","Indianapolis"
"MATH-I 699","RESEARCH PHD THESIS","1 - 1","School of Science","Indianapolis"
"MATH-J 10","INTRODUCTION TO ALGEBRA",2,"College of Arts and Sciences","Bloomington"
"MATH-J 111","INTRODUCTION TO COLLEGE MATHEMATICS I",3,"College of Arts and Sciences","Bloomington"
"MATH-J 112","INTRODUCTION TO COLLEGE MATHEMATICS II",3,"College of Arts and Sciences","Bloomington"
"MATH-J 113","INTRODUCTION TO CALCULUS WITH APPLICATIONS",3,"College of Arts and Sciences","Bloomington"
"MATH-K 200","STATISTICS FOR TEACHERS",3,"College of Arts and Sciences","Northwest"
"MATH-K 300","STATISTICAL TECHNIQUES FOR HEALTH PROFESSIONS",3,"School of Natural Science and Mathematics","East"
"MATH-K 300","STATISTICAL TECHNIQUES FOR HEALTH PROFESSIONS",3,"School of Science","Indianapolis"
"MATH-K 300","STATISTICAL TECHNIQUES FOR HEALTH PROFESSIONS",3,"School of Sciences","Kokomo"
"MATH-K 300","STATISTICAL TECHNIQUES FOR HEALTH PROFESSIONS",3,"College of Arts and Sciences","Northwest"
"MATH-K 300","STATISTICAL TECHNIQUES FOR HEALTH PROFESSIONS",3,"College of Arts and Sciences","South Bend"
"MATH-K 300","STATISTICAL TECHNIQUES FOR HEALTH PROFESSIONS",3,"School of Natural Sciences","Southeast"
"MATH-K 310","STATISTICAL TECHNIQUES",3,"School of Science","Indianapolis"
"MATH-K 310","STATISTICAL TECHNIQUES",3,"School of Sciences","Kokomo"
"MATH-K 310","STATISTICAL TECHNIQUES",3,"College of Arts and Sciences","Northwest"
"MATH-K 310","STATISTICAL TECHNIQUES",3,"College of Arts and Sciences","South Bend"
"MATH-K 310","STATISTICAL TECHNIQUES",3,"School of Natural Sciences","Southeast"
"MATH-M 15","ARITHMETIC WITH ALGEBRA","0 - 0","College of Arts and Sciences","Northwest"
"MATH-M 18","BASIC ALGEBRA FOR FINITE MATH",2,"College of Arts and Sciences","Bloomington"
"MATH-M 100","BASIC MATHEMATICS",4,"School of Sciences","Kokomo"
"MATH-M 100","BASIC MATHEMATICS",4,"College of Arts and Sciences","Northwest"
"MATH-M 101","TOPICS IN ALGEBRA 4","1 - 1","School of Natural Sciences","Southeast"
"MATH-M 102","TOPICS IN ALGEBRA 5","1 - 1","School of Natural Sciences","Southeast"
"MATH-M 104","FOUNDATIONS OF COLLEGE ALGEBRA",3,"School of Sciences","Kokomo"
"MATH-M 105","COLLEGE ALGEBRA",3,"School of Sciences","Kokomo"
"MATH-M 106","THE MATHEMATICS OF DECISION AND BEAUTY",3,"College of Arts and Sciences","Bloomington"
"MATH-M 107","COLLEGE ALGEBRA",3,"College of Arts and Sciences","South Bend"
"MATH-M 109","MATHEMATICAL FOUNDATIONS OF ANALYTICS",3,"College of Arts and Sciences","South Bend"
"MATH-M 110","EXCURSIONS IN MATHEMATICS",3,"College of Arts and Sciences","Northwest"
"MATH-M 110","EXCURSIONS IN MATHEMATICS",3,"School of Natural Sciences","Southeast"
"MATH-M 111","MATHEMATICS IN THE WORLD",3,"College of Arts and Sciences","Northwest"
"MATH-M 111","MATHEMATICS IN THE WORLD",3,"College of Arts and Sciences","South Bend"
"MATH-M 113","SURVEY OF MATHEMATICS AND STATISTICS",3,"School of Sciences","Kokomo"
"MATH-M 114","QUANTITATIVE LITERACY II",3,"School of Natural Sciences","Southeast"
"MATH-M 117","INTERMEDIATE ALGEBRA",3,"School of Sciences","Kokomo"
"MATH-M 117","INTERMEDIATE ALGEBRA",3,"College of Arts and Sciences","Northwest"
"MATH-M 118","FINITE MATHEMATICS",3,"College of Arts and Sciences","Bloomington"
"MATH-M 118","FINITE MATHEMATICS",3,"IU Columbus","Columbus"
"MATH-M 118","FINITE MATHEMATICS",3,"School of Natural Science and Mathematics","East"
"MATH-M 118","FINITE MATHEMATICS",3,"School of Science","Indianapolis"
"MATH-M 118","FINITE MATHEMATICS",3,"School of Sciences","Kokomo"
"MATH-M 118","FINITE MATHEMATICS",3,"College of Arts and Sciences","Northwest"
"MATH-M 118","FINITE MATHEMATICS",3,"College of Arts and Sciences","South Bend"
"MATH-M 118","FINITE MATHEMATICS",3,"School of Natural Sciences","Southeast"
"MATH-M 119","BRIEF SURVEY OF CALCULUS 1",3,"College of Arts and Sciences","Bloomington"
"MATH-M 119","BRIEF SURVEY OF CALCULUS 1",3,"IU Columbus","Columbus"
"MATH-M 119","BRIEF SURVEY OF CALCULUS 1",3,"School of Natural Science and Mathematics","East"
"MATH-M 119","BRIEF SURVEY OF CALCULUS 1",3,"School of Science","Indianapolis"
"MATH-M 119","BRIEF SURVEY OF CALCULUS 1",3,"School of Sciences","Kokomo"
"MATH-M 119","BRIEF SURVEY OF CALCULUS 1",3,"College of Arts and Sciences","Northwest"
"MATH-M 119","BRIEF SURVEY OF CALCULUS 1",3,"College of Arts and Sciences","South Bend"
"MATH-M 119","BRIEF SURVEY OF CALCULUS 1",3,"School of Natural Sciences","Southeast"
"MATH-M 120","BRIEF SURVEY OF CALCULUS 2",3,"College of Arts and Sciences","Bloomington"
"MATH-M 120","BRIEF SURVEY OF CALCULUS 2",3,"School of Natural Sciences","Southeast"
"MATH-M 123","COLLEGE ALGEBRA","3 - 3","School of Natural Science and Mathematics","East"
"MATH-M 123","COLLEGE ALGEBRA","3 - 3","School of Science","Indianapolis"
"MATH-M 124","BASIC ALGEBRA FOR FINITE MATHEMATICS",2,"College of Arts and Sciences","Bloomington"
"MATH-M 125","PRE-CALCULUS MATHEMATICS",3,"College of Arts and Sciences","Bloomington"
"MATH-M 125","PRE-CALCULUS MATHEMATICS",3,"School of Natural Science and Mathematics","East"
"MATH-M 125","PRE-CALCULUS MATHEMATICS",3,"School of Science","Indianapolis"
"MATH-M 125","PRE-CALCULUS MATHEMATICS",3,"School of Sciences","Kokomo"
"MATH-M 125","PRE-CALCULUS MATHEMATICS",3,"College of Arts and Sciences","Northwest"
"MATH-M 125","PRE-CALCULUS MATHEMATICS",3,"College of Arts and Sciences","South Bend"
"MATH-M 125","PRE-CALCULUS MATHEMATICS",3,"School of Natural Sciences","Southeast"
"MATH-M 126","TRIGONOMETRIC FUNCTIONS","2 - 2","College of Arts and Sciences","Bloomington"
"MATH-M 126","TRIGONOMETRIC FUNCTIONS","2 - 2","School of Natural Science and Mathematics","East"
"MATH-M 126","TRIGONOMETRIC FUNCTIONS","2 - 2","School of Science","Indianapolis"
"MATH-M 126","TRIGONOMETRIC FUNCTIONS","2 - 2","School of Sciences","Kokomo"
"MATH-M 126","TRIGONOMETRIC FUNCTIONS","2 - 2","College of Arts and Sciences","Northwest"
"MATH-M 126","TRIGONOMETRIC FUNCTIONS","2 - 2","College of Arts and Sciences","South Bend"
"MATH-M 126","TRIGONOMETRIC FUNCTIONS","2 - 2","School of Natural Sciences","Southeast"
"MATH-M 127","PRE-CALCULUS WITH TRIGONOMETRY",5,"College of Arts and Sciences","Bloomington"
"MATH-M 127","PRE-CALCULUS WITH TRIGONOMETRY",5,"College of Arts and Sciences","Northwest"
"MATH-M 129","BUSINESS ALGEBRA AND APPLICATIONS","3 - 3","School of Natural Sciences","Southeast"
"MATH-M 133","TOPICS IN PROBABILITY AND STATISTICS",2,"School of Sciences","Kokomo"
"MATH-M 134","TOPICS IN MATHEMATICS",2,"School of Sciences","Kokomo"
"MATH-M 153","ALGEBRA & TRIGONOMETRY FOR THE LIFE SCIENCES",3,"School of Natural Science and Mathematics","East"
"MATH-M 211","CALCULUS I",4,"College of Arts and Sciences","Bloomington"
"MATH-M 211","CALCULUS I",4,"School of Sciences","Kokomo"
"MATH-M 212","CALCULUS II",4,"College of Arts and Sciences","Bloomington"
"MATH-M 215","CALCULUS I",5,"School of Natural Science and Mathematics","East"
"MATH-M 215","CALCULUS I",5,"School of Science","Indianapolis"
"MATH-M 215","CALCULUS I",5,"School of Sciences","Kokomo"
"MATH-M 215","CALCULUS I",5,"College of Arts and Sciences","Northwest"
"MATH-M 215","CALCULUS I",5,"College of Arts and Sciences","South Bend"
"MATH-M 215","CALCULUS I",5,"School of Natural Sciences","Southeast"
"MATH-M 216","CALCULUS II",5,"School of Natural Science and Mathematics","East"
"MATH-M 216","CALCULUS II",5,"School of Science","Indianapolis"
"MATH-M 216","CALCULUS II",5,"School of Sciences","Kokomo"
"MATH-M 216","CALCULUS II",5,"College of Arts and Sciences","Northwest"
"MATH-M 216","CALCULUS II",5,"College of Arts and Sciences","South Bend"
"MATH-M 216","CALCULUS II",5,"School of Natural Sciences","Southeast"
"MATH-M 220","CALCULUS FOR DATA SCIENCE I",3,"School of Natural Science and Mathematics","East"
"MATH-M 220","CALCULUS FOR DATA SCIENCE I",3,"School of Science","Indianapolis"
"MATH-M 220","CALCULUS FOR DATA SCIENCE I",3,"School of Sciences","Kokomo"
"MATH-M 220","CALCULUS FOR DATA SCIENCE I",3,"College of Arts and Sciences","Northwest"
"MATH-M 220","CALCULUS FOR DATA SCIENCE I",3,"College of Liberal Arts and Sciences","South Bend"
"MATH-M 220","CALCULUS FOR DATA SCIENCE I",3,"School of Natural Sciences","Southeast"
"MATH-M 230","CALCULUS FOR DATA SCIENCE II",3,"School of Natural Science and Mathematics","East"
"MATH-M 230","CALCULUS FOR DATA SCIENCE II",3,"School of Science","Indianapolis"
"MATH-M 230","CALCULUS FOR DATA SCIENCE II",3,"School of Sciences","Kokomo"
"MATH-M 230","CALCULUS FOR DATA SCIENCE II",3,"College of Arts and Sciences","Northwest"
"MATH-M 230","CALCULUS FOR DATA SCIENCE II",3,"College of Liberal Arts and Sciences","South Bend"
"MATH-M 230","CALCULUS FOR DATA SCIENCE II",3,"School of Natural Sciences","Southeast"
"MATH-M 247","MATHEMATICAL CONTEST IN MODELING PREPARATION",1,"College of Arts and Sciences","Bloomington"
"MATH-M 260","COMBINATORIAL COUNTING AND PROBABILITY",3,"College of Arts and Sciences","South Bend"
"MATH-M 261","STATISTICAL INFERENCES",3,"College of Arts and Sciences","South Bend"
"MATH-M 295","READINGS AND RESEARCH","1 - 1","College of Arts and Sciences","Northwest"
"MATH-M 301","LINEAR ALGEBRA AND APPLICATIONS",3,"College of Arts and Sciences","Bloomington"
"MATH-M 301","LINEAR ALGEBRA AND APPLICATIONS",3,"School of Natural Science and Mathematics","East"
"MATH-M 301","LINEAR ALGEBRA AND APPLICATIONS",3,"School of Science","Indianapolis"
"MATH-M 301","LINEAR ALGEBRA AND APPLICATIONS",3,"School of Sciences","Kokomo"
"MATH-M 301","LINEAR ALGEBRA AND APPLICATIONS",3,"College of Arts and Sciences","Northwest"
"MATH-M 301","LINEAR ALGEBRA AND APPLICATIONS",3,"College of Arts and Sciences","South Bend"
"MATH-M 301","LINEAR ALGEBRA AND APPLICATIONS",3,"School of Natural Sciences","Southeast"
"MATH-M 303","LINEAR ALGEBRA FOR UNDERGRADUATES",3,"College of Arts and Sciences","Bloomington"
"MATH-M 303","LINEAR ALGEBRA FOR UNDERGRADUATES",3,"School of Natural Science and Mathematics","East"
"MATH-M 303","LINEAR ALGEBRA FOR UNDERGRADUATES",3,"School of Science","Indianapolis"
"MATH-M 303","LINEAR ALGEBRA FOR UNDERGRADUATES",3,"School of Sciences","Kokomo"
"MATH-M 303","LINEAR ALGEBRA FOR UNDERGRADUATES",3,"College of Arts and Sciences","Northwest"
"MATH-M 303","LINEAR ALGEBRA FOR UNDERGRADUATES",3,"College of Liberal Arts and Sciences","South Bend"
"MATH-M 303","LINEAR ALGEBRA FOR UNDERGRADUATES",3,"School of Natural Sciences","Southeast"
"MATH-M 310","SPECIAL TOPICS IN MATHEMATICS","1 - 1","School of Sciences","Kokomo"
"MATH-M 311","CALCULUS 3","3 - 3","College of Arts and Sciences","Bloomington"
"MATH-M 311","CALCULUS 3","3 - 3","School of Natural Science and Mathematics","East"
"MATH-M 311","CALCULUS 3","3 - 3","School of Science","Indianapolis"
"MATH-M 311","CALCULUS 3","3 - 3","School of Sciences","Kokomo"
"MATH-M 311","CALCULUS 3","3 - 3","College of Arts and Sciences","Northwest"
"MATH-M 311","CALCULUS 3","3 - 3","College of Arts and Sciences","South Bend"
"MATH-M 311","CALCULUS 3","3 - 3","School of Natural Sciences","Southeast"
"MATH-M 312","CALCULUS 4",3,"College of Arts and Sciences","Bloomington"
"MATH-M 312","CALCULUS 4",3,"School of Natural Science and Mathematics","East"
"MATH-M 312","CALCULUS 4",3,"College of Arts and Sciences","South Bend"
"MATH-M 313","ELEMENTARY DIFFERENTIAL EQUATIONS WITH APPLICATIONS",3,"School of Natural Science and Mathematics","East"
"MATH-M 313","ELEMENTARY DIFFERENTIAL EQUATIONS WITH APPLICATIONS",3,"School of Science","Indianapolis"
"MATH-M 313","ELEMENTARY DIFFERENTIAL EQUATIONS WITH APPLICATIONS",3,"School of Sciences","Kokomo"
"MATH-M 313","ELEMENTARY DIFFERENTIAL EQUATIONS WITH APPLICATIONS",3,"College of Arts and Sciences","Northwest"
"MATH-M 313","ELEMENTARY DIFFERENTIAL EQUATIONS WITH APPLICATIONS",3,"College of Liberal Arts and Sciences","South Bend"
"MATH-M 313","ELEMENTARY DIFFERENTIAL EQUATIONS WITH APPLICATIONS",3,"School of Natural Sciences","Southeast"
"MATH-M 320","THEORY OF INTEREST",3,"School of Natural Science and Mathematics","East"
"MATH-M 320","THEORY OF INTEREST",3,"School of Science","Indianapolis"
"MATH-M 320","THEORY OF INTEREST",3,"College of Arts and Sciences","Northwest"
"MATH-M 320","THEORY OF INTEREST",3,"College of Arts and Sciences","South Bend"
"MATH-M 320","THEORY OF INTEREST",3,"School of Natural Sciences","Southeast"
"MATH-M 321","INTUITIVE TOPOLOGY",3,"College of Arts and Sciences","Bloomington"
"MATH-M 325","PROBLEM SOLVING SEMINAR IN ACTUARIAL SCIENCE","1 - 1","College of Arts and Sciences","Northwest"
"MATH-M 330","EXPLORING MATHEMATICAL IDEAS",3,"College of Arts and Sciences","Bloomington"
"MATH-M 340","GRAPH THEORY",3,"School of Natural Science and Mathematics","East"
"MATH-M 343","INTRO TO DIFFERENTIAL EQUATIONS WITH APPLICATIONS I",3,"College of Arts and Sciences","Bloomington"
"MATH-M 343","INTRO TO DIFFERENTIAL EQUATIONS WITH APPLICATIONS I",3,"School of Natural Science and Mathematics","East"
"MATH-M 343","INTRO TO DIFFERENTIAL EQUATIONS WITH APPLICATIONS I",3,"School of Science","Indianapolis"
"MATH-M 343","INTRO TO DIFFERENTIAL EQUATIONS WITH APPLICATIONS I",3,"College of Arts and Sciences","Northwest"
"MATH-M 343","INTRO TO DIFFERENTIAL EQUATIONS WITH APPLICATIONS I",3,"College of Arts and Sciences","South Bend"
"MATH-M 343","INTRO TO DIFFERENTIAL EQUATIONS WITH APPLICATIONS I",3,"School of Natural Sciences","Southeast"
"MATH-M 344","INTRO TO DIFFERENTIAL EQUATIONS WITH APPLICATIONS II",3,"College of Arts and Sciences","Bloomington"
"MATH-M 344","INTRO TO DIFFERENTIAL EQUATIONS WITH APPLICATIONS II",3,"College of Arts and Sciences","South Bend"
"MATH-M 347","DISCRETE MATHEMATICS",3,"School of Sciences","Kokomo"
"MATH-M 353","DISCRETE MATHEMATICS",3,"College of Arts and Sciences","Bloomington"
"MATH-M 360","ELEMENTS OF PROBABILITY",3,"School of Natural Science and Mathematics","East"
"MATH-M 360","ELEMENTS OF PROBABILITY",3,"School of Science","Indianapolis"
"MATH-M 360","ELEMENTS OF PROBABILITY",3,"School of Sciences","Kokomo"
"MATH-M 360","ELEMENTS OF PROBABILITY",3,"College of Arts and Sciences","Northwest"
"MATH-M 360","ELEMENTS OF PROBABILITY",3,"College of Liberal Arts and Sciences","South Bend"
"MATH-M 360","ELEMENTS OF PROBABILITY",3,"School of Natural Sciences","Southeast"
"MATH-M 365","INTRODUCTION TO PROBABILITY AND STATISTICS","3 - 3","College of Arts and Sciences","Bloomington"
"MATH-M 366","ELEMENTS OF STATISTICAL INFERENCE",3,"School of Natural Science and Mathematics","East"
"MATH-M 366","ELEMENTS OF STATISTICAL INFERENCE",3,"College of Arts and Sciences","Northwest"
"MATH-M 366","ELEMENTS OF STATISTICAL INFERENCE",3,"School of Natural Sciences","Southeast"
"MATH-M 367","INTRODUCTION TO STATISTICAL PROGRAMMING IN R",3,"School of Natural Science and Mathematics","East"
"MATH-M 367","INTRODUCTION TO STATISTICAL PROGRAMMING IN R",3,"School of Science","Indianapolis"
"MATH-M 367","INTRODUCTION TO STATISTICAL PROGRAMMING IN R",3,"College of Arts and Sciences","Northwest"
"MATH-M 367","INTRODUCTION TO STATISTICAL PROGRAMMING IN R",3,"College of Liberal Arts and Sciences","South Bend"
"MATH-M 367","INTRODUCTION TO STATISTICAL PROGRAMMING IN R",3,"School of Natural Sciences","Southeast"
"MATH-M 368","SURVEY OF STATISTICS",3,"School of Natural Science and Mathematics","East"
"MATH-M 371","ELEMENTARY COMPUTATIONAL METHODS",3,"College of Arts and Sciences","Bloomington"
"MATH-M 371","ELEMENTARY COMPUTATIONAL METHODS",3,"School of Natural Science and Mathematics","East"
"MATH-M 380","HISTORY OF MATHEMATICS",3,"College of Arts and Sciences","Bloomington"
"MATH-M 380","HISTORY OF MATHEMATICS",3,"School of Natural Science and Mathematics","East"
"MATH-M 380","HISTORY OF MATHEMATICS",3,"School of Natural Sciences","Southeast"
"MATH-M 384","LOGIC",3,"College of Arts and Sciences","Bloomington"
"MATH-M 384","LOGIC",3,"School of Natural Science and Mathematics","East"
"MATH-M 385","MATHEMATICS FROM LANGUAGE",3,"College of Arts and Sciences","Bloomington"
"MATH-M 391","INTRODUCTION TO MATHEMATICAL REASONING",3,"College of Arts and Sciences","Bloomington"
"MATH-M 391","INTRODUCTION TO MATHEMATICAL REASONING",3,"College of Arts and Sciences","Northwest"
"MATH-M 391","INTRODUCTION TO MATHEMATICAL REASONING",3,"College of Arts and Sciences","South Bend"
"MATH-M 391","INTRODUCTION TO MATHEMATICAL REASONING",3,"School of Natural Sciences","Southeast"
"MATH-M 393","BRIDGE TO ABSTRACT MATHEMATICS",3,"School of Natural Science and Mathematics","East"
"MATH-M 393","BRIDGE TO ABSTRACT MATHEMATICS",3,"College of Arts and Sciences","Northwest"
"MATH-M 403","INTRODUCTION TO MODERN ALGEBRA I",3,"College of Arts and Sciences","Bloomington"
"MATH-M 403","INTRODUCTION TO MODERN ALGEBRA I",3,"School of Natural Science and Mathematics","East"
"MATH-M 403","INTRODUCTION TO MODERN ALGEBRA I",3,"School of Sciences","Kokomo"
"MATH-M 403","INTRODUCTION TO MODERN ALGEBRA I",3,"College of Arts and Sciences","Northwest"
"MATH-M 403","INTRODUCTION TO MODERN ALGEBRA I",3,"College of Arts and Sciences","South Bend"
