"subject","course_code","course_name","credits","description"
"English","ENGL 456","The British Novel through Jane Austen","3","ENGL 456 - The British Novel through Jane Austen (3)British novel from its beginnings to the 19th century, including Defoe, Richardson, Fielding, Sterne and Austen.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"English","ENGL 457","The Romantic Movement in English Literature","3","ENGL 457 - The Romantic Movement in English Literature (3)Writers such as Burns, Blake, Wordsworth, Coleridge, Byron, Shelley and Keats.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"English","ENGL 458","Victorian Literature","3","ENGL 458 - Victorian Literature (3)Writers such as Carlyle, Tennyson, Browning, Arnold, Ruskin and Pater.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"English","ENGL 459","The 19th-Century British Novel","3","ENGL 459 - The 19th-Century British Novel (3)Novelists such as the Brontes, Thackeray, Dickens, Eliot and Hardy.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"English","ENGL 460","19th-Century American Literature","3","ENGL 460 - 19th-Century American Literature (3)Poetry, drama and prose in 19th-century America. Writers such as Emerson, Stowe, Dickinson and Thoreau.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 462","Modern British and American Fiction","3","ENGL 462 - Modern British and American Fiction (3)Modern British and American novels from 1900 to 1960’s.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 463","Contemporary Fiction in English","3","ENGL 463 - Contemporary Fiction in English (3)Fiction (novels and short stories) since the 1960’s.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 464","Modern British and American Drama","3","ENGL 464 - Modern British and American Drama (3)British and American drama from 1900 to 1950.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"English","ENGL 465","Contemporary Drama in English","3","ENGL 465 - Contemporary Drama in English (3)Drama in English from the 1960’s to the present.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"English","ENGL 466","Modern British and American Poetry","3","ENGL 466 - Modern British and American Poetry (3)British and American poetry from 1900 to the 1960’s.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall"
"English","ENGL 467","Contemporary Poetry in English","3","ENGL 467 - Contemporary Poetry in English (3)Poetry in English from the 1960’s to the present.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring periodically"
"English","ENGL 471","Postcolonial Literature","3","ENGL 471 - Postcolonial Literature (3)Survey of literature from the formerly colonized world, emphasizing Anglophone literatures of Africa, the Caribbean, South Asia and Ireland, from 1950 to the present. (ENGL 471 and CPLT 471 are the same course.)Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"English","ENGL 479","Translating World Literature","3","ENGL 479 - Translating World Literature (3)Examine texts in translation that shape a contemporary view of the world. Address two central related questions: how does translation shape the formation of so-called world literature?; and what is the worldview present in a translation?Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate Credit"
"English","ENGL 492","Modern Critical Theory","3","ENGL 492 - Modern Critical Theory (3)Major movements in 20th-century British and American criticism.Prerequisite: an upper-division literature course; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 494","Senior Seminar","3","ENGL 494 - Senior Seminar (3)Study and engagement of a specific research topic with class and broader communities culminating in the production of a significant text.Pre- or corequisite:ENGL 307.Undergraduate Course not available for Graduate CreditTypically Offered: Fall/Spring"
"English","ENGL 498","English Internship","1-3","ENGL 498 - English Internship (1-3)Practical application of literature and language studies outside the university. Specified hours, limited enrollment, credit/no credit; no credit toward major. May be repeated for a maximum of 6 units. Requires consent of faculty supervisor.Prerequisite: junior or senior standing.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall/Spring"
"English","ENGL 499","Independent Study","1-3","ENGL 499 - Independent Study (1-3)Open to advanced students in English with consent of department chair. May be repeated for a maximum of 6 units.Prerequisite: junior or senior standing.400-level Undergraduate Course available for Graduate CreditDepartment Consent RequiredTypically Offered: Periodically"
"English","ENGL 500","Introduction to Graduate Studies in English","3","ENGL 500 - Introduction to Graduate Studies in English (3)Research techniques, analytical approaches and theories of literature. Basic orientation in graduate literary studies.Prerequisite: no postbac undeclared or credentials.Graduate-levelTypically Offered: Fall"
"English","ENGL 509T","Creative Writing Workshop","3","ENGL 509T - Creative Writing Workshop (3)Recommended for students with an interest in creative writing. Intensive graduate-level workshop in creative writing. Produce own work, write critiques of others’ works and discuss opportunities for publication. May focus on the writing of poetry or fiction or of a mix of fiction and drama, depending on expertise of instructor. May be repeated for credit with a different topic.Prerequisite: no postbac undeclared or credentials.Graduate-levelTypically Offered: Fall"
"English","ENGL 515","Professional Editing and Journal Production","3","ENGL 515 - Professional Editing and Journal Production (3)Firsthand experience editing and producing the English department’s literary journal, DASH. Solicit, review and edit creative writing submissions; design and create one journal issue.Graduate-levelTypically Offered: Periodically"
"English","ENGL 525T","Proseminar in Literature, Rhetoric, or Writing","3","ENGL 525T - Proseminar in Literature, Rhetoric, or Writing (3)Comprehensive reading course focusing on a key area in literature, rhetoric or writing. Major primary works. Students are strongly advised to take proseminars before enrolling in seminars. May be repeated with different topics for a maximum of 12 units.Prerequisite: no postbac undeclared or credentials.Graduate-levelTypically Offered: Fall/Spring"
