course_code,course_name
MPAMB-UE 1314,Advanced Topics in Recorded Music and Music Publishing
MPAMB-UE 1320,Internship in Music Business
MPAMB-UE 1400,Entrepreneurship for The Music Industry
MPAMB-UE 200,Concert Management
MPAMB-UE 205,Music Publishing
MPAMB-UE 210,Music in Media Business
MPAMB-UE 300,Int'L Music Business Marketplace
MPAMB-UE 9100,Business Structure of The Music Industry
MPAMB-UE 9105,Strategic Music and Branding
MPAMB-UE 9205,Music Publishing
MPAMB-UE 9316,London Calling: British Music from Wardour Street to Wembley
MPAME-UE 1000,Independent Study
MPAME-UE 1141,Student Teaching in Elementary Schools
MPAME-UE 1145,Student Teaching in Secondary Schools
MPAMT-UE 1046,Intro Music Therapy
MPAPE-UE 1056,Piano (Private Lessons) for Music Majors
MPAPE-UE 1080,NYU Chamber Ensembles
MPAPE-UE 1092,Recital
MPAPE-UE 1096,Piano Literature II: 18th and 19th Centuries
MPAPE-UE 56,Piano (Private Lessons) for Non-Majors
MPAPE-UE 72,Keyboard Skills I
MPAPE-UE 73,Keyboard Skills II
MPAPE-UE 74,Keyboard Skills III
MPAPE-UE 9045,Piano(Private Lessons)
MPAPE-UE 9074,Keyboard Skills III
MPAPS-UE 1111,Percussion Instruments (Private Lessons)
MPAPS-UE 1131,Percussion Ensembles
MPAPS-UE 1151,Percussion Laboratory
MPAPS-UE 1181,Recital
MPAPS-UE 1211,Percussion Instruments (Pvt Lessons)Non-Majors
MPAPS-UE 1212,Percussion Instruments (Prvt lessons) for Non-Majors II
MPAPS-UE 1221,Contemporary Music Ensemble
MPAPS-UE 1261,Percussion Practicum for Composition
MPAPS-UE 9111,Percussion Instruments (Private Lessons)
MPASS-UE 1000,Independent Study
MPASS-UE 1111,Stringed Instruments (Private Lessons)
MPASS-UE 1112,Alexander Technique (Private Lessons)
MPASS-UE 1113,Baroque Dance for Musicians
MPASS-UE 1131,Chamber Ensembles
MPASS-UE 1132,Baroque Ensemble
MPASS-UE 1134,Audition Class
MPASS-UE 1141,Violin Class
MPASS-UE 1142,Viola Class
MPASS-UE 1143,Cello Class
MPASS-UE 1144,Bass Class
MPASS-UE 1151,Violin Orchestral  Repertoire
MPASS-UE 1153,Cello Orchestral Repertoire
MPASS-UE 1155,Harp Orchestral Repertoire
MPASS-UE 1161,Violin Pedagogy
MPASS-UE 1171,Violin Technique Class
MPASS-UE 1174,Bass Technique Class
MPASS-UE 1175,Harp Technique Class
MPASS-UE 1181,Recital
MPASS-UE 1211,Stringed Instruments (Pvt Lessons) Non-Majors
MPASS-UE 1212,Stringed Instruments (Prvt Lesson) for Non-Majors
MPASS-UE 9111,Stringed Instruments (Private Lessons)
MPATC-UE 1000,Ind Study
MPATC-UE 1016,Screen Scoring Recording Sessions
MPATC-UE 1021,Composition (Private Lessons)
MPATC-UE 1022,Music Theory for Non-Majors
MPATC-UE 1032,Group Composition (Non-Majors): Beginner Screen Scoring
MPATC-UE 1033,Group Composition (Non-Majors): Beginner Concert Music
MPATC-UE 1048,Music History: Gender and Sexuality in Music
MPATC-UE 1049,Contemporary Scoring: Creative & Technological Practices
MPATC-UE 1050,MIDI and DAW Production Studio
MPATC-UE 1051,Introduction to Production
MPATC-UE 1052,Introduction to Songwriting
MPATC-UE 1067,Music History I
MPATC-UE 1068,Music History II: Baroque & Classical
MPATC-UE 1077,Music History III
MPATC-UE 1078,Music History IV: Twentieth Century
MPATC-UE 1079,Music History: Music & Protest
MPATC-UE 1080,Composer’s Ensemble
MPATC-UE 1091,Conducting: Foundations
MPATC-UE 1092,Junior Experience
MPATC-UE 1093,Conducting: Intermediate Instrumental
MPATC-UE 1094,Conducting: Advanced Musical Theater
MPATC-UE 1095,Conducting: Advanced Instrumental
MPATC-UE 1098,Orchestration II
MPATC-UE 1112,Advanced Orchestration: Concert Music
MPATC-UE 1123,Global Soundscapes: A Survey of Musical Traditions
MPATC-UE 1132,Seminar in Composition: Advanced Scoring Toolkit
MPATC-UE 1135,Mixing in the Digital Audio Workstation
MPATC-UE 1157,Music Copyright: Landmark Cases
MPATC-UE 1190,Songwriters Forum
MPATC-UE 1192,Music Composition Undergraduate Capstone
MPATC-UE 1195,Songwriting History and Criticism: 14 Songs I
MPATC-UE 1247,Screen Scoring Foundations: Harmony and Narrative
MPATC-UE 1300,Music Fundamentals
MPATC-UE 1301,Theory & Practice I: Global Approaches to Music
MPATC-UE 1302,Aural Skills I: Global Approaches to Music
MPATC-UE 1311,Theory & Practice II: Tonal Harmony & Voice Leading
MPATC-UE 1312,Theory & Practice II: Popular Music
MPATC-UE 1321,Aural Skills II: Tonal Harmony & Voice Leading
MPATC-UE 1322,Aural Skills II: Popular Music
MPATC-UE 1331,Advanced Theory & Practice: Chromatic Harmony & Form
MPATC-UE 1333,Advanced Theory & Practice: Non-Western Music
MPATC-UE 1334,Advanced Theory & Practice: Counterpoint in the Digital Age
MPATC-UE 1335,Advanced Theory and Practice: Popular Music
MPATC-UE 1341,Advanced Aural Skills: Chromatic Harmony
MPATC-UE 1343,Advanced Aural Skills: Sight-Singing
MPATC-UE 1344,Advanced Aural Skills: Popular Music Transcription
MPATC-UE 1424,Composer’s Forum
MPATC-UE 1500,Film Music: Historical Aesthetics/Perspectives
MPATC-UE 1501,Narrative and Theatrical Songwriting
MPATC-UE 1634,"Drums, Drum Machines and DAWs"
MPATC-UE 9021,Composition (Private Lessons)
MPATC-UE 9077,Music History III
MPATC-UE 9080,NYU Chamber Ensembles
MPATC-UE 9312,Theory & Practice II: Popular Music
MPATC-UE 9322,Aural Skills II: Popular Music
MPATC-UE 9332,Advanced Theory & Practice: 20th and 21st Century Music
MPATC-UE 9342,Advanced Aural Skills: 20th and 21st Century
MPATE-UE 1000,Independent Study
MPATE-UE 1001,Analog Recording Technology
MPATE-UE 1003,Digital Recording Technology
MPATE-UE 1005,Studio Production Techniques
MPATE-UE 1008,Fund of Audio Tech I: Stu Maint
MPATE-UE 1010,Introduction to Audio for Video
MPATE-UE 1011,Concert Recording
MPATE-UE 1014,Midi Technology II
MPATE-UE 1017,Electronic Product Design for Music and Audio
MPATE-UE 1019,Electronic Music Performance
MPATE-UE 1022,Rcdg Tech for Non Majors
MPATE-UE 1037,Elect Music Synthesis: Fundamental Techn
MPATE-UE 1047,Comp Music Synthesis: Fundamental Techniques
MPATE-UE 1070,Software Music Production
MPATE-UE 1112,Live Sound Reinforcement
MPATE-UE 1227,Aesthetics of Recording
MPATE-UE 1801,Fundamentals of Music Technology
MPATE-UE 1810,Midi for Non-Majors
MPATE-UE 1817,Analog Electronics
MPATE-UE 1818,Digital Electronics
MPATE-UE 1820,Internship in Music Technology
MPATE-UE 1827,Analog Electronics Lab
MPATE-UE 1828,Digital Electronics Lab
MPATE-UE 1900,Music Technology Undergraduate Capstone Project
MPATE-UE 9010,Sound Design
MPAVP-UE 1111,Vocal Training (Private Lessons)
MPAVP-UE 1112,Vocal Coaching
MPAVP-UE 1113,Alexander Technique (Private Lessons)
MPAVP-UE 1121,Fundamentals of Performance
MPAVP-UE 1122,Recital
MPAVP-UE 1123,Beginning Ballet
MPAVP-UE 1124,Beginning Modern Dance Techniques
MPAVP-UE 1126,Tap Dance
MPAVP-UE 1127,Music Theatre Dance
MPAVP-UE 1128,Opera Workshop
MPAVP-UE 1132,English Diction for Singers
MPAVP-UE 1133,German Diction for Singers
MPAVP-UE 1141,Acting I for Singers
MPAVP-UE 1143,Acting III for Singers
MPAVP-UE 1152,Vocal Prod for Singers
MPAVP-UE 1153,Introduction to Vocal Pedagogy
MPAVP-UE 1169,Classical Song Analysis
MPAVP-UE 1181,NYU Chamber Ensembles
MPAVP-UE 1252,Contemporary Voice Workshop: Studio Vocals Lab
MPAVP-UE 1254,Contemporary Voice Workshop: Business Skills Showcase
MPAVP-UE 1257,Contemporary Voice Workshop: Digital Media Performance Lab
MPAVP-UE 1258,Contemporary Voice Workshop: Artist Rising
MPAVP-UE 1261,Song Repertoire:English
MPAVP-UE 1262,Song Repertoire:German
MPAVP-UE 1321,Music Theatre Workshop: Song Analysis I
MPAVP-UE 1322,Music Theatre Workshop: Song Analysis II
MPAVP-UE 1324,Music Theatre Workshop: Audition Skills
MPAVP-UE 1351,Music Theatre Hist I
MPAVP-UE 1410,Vocal Training Non-Musv Majors
MPAVP-UE 1512,Vocal Training (Private Lesson) for Non-Majors
MPAVP-UE 1514,Vocal Training (Private Lesson) for Non-Majors
MPAVP-UE 9111,Vocal Training (Private Lessons)
MPAWW-UE 1000,Independent Study
MPAWW-UE 1083,NYU Wind Symphony:
MPAWW-UE 1111,Wind Instrument (Private Lessons)
MPAWW-UE 1123,Saxophone Orchestra
MPAWW-UE 1131,NYU Chamber Ensembles
MPAWW-UE 1132,Orchestral Flutes
MPAWW-UE 1141,Flute Studio Class
MPAWW-UE 1142,Clarinet Studio Class
MPAWW-UE 1143,Double Reed Studio Class
MPAWW-UE 1144,Saxophone Studio Class
MPAWW-UE 1145,Reed-Making
MPAWW-UE 1181,Recital
MPAWW-UE 1211,Wind Instruments (Pvt Lessons)Non-Majors
MPAWW-UE 1212,Wind Instruments (Prvt Lessons) for Non-Majors II
MPAWW-UE 9111,Wind Instrument (Private Lessons)
MTHED-UE 1023,Mathematics in Childhood Education I
MTHED-UE 1024,Mathematics in Childhood Education II
MTHED-UE 1032,Mathematics in Early Childhood Education I
MTHED-UE 1043,Teaching of Secondary Schools Mathematics
MTHED-UE 1045,"Teaching of Algebra and Rational Numbers, Grades 5-12"
MTHED-UE 1051,Counting and Chance
MTHED-UE 1110,Introduction to Computer Science Education
MTHED-UE 1122,Sociopolitical Contexts of STEME Education.
MTHED-UE 1274,Fundamental Concepts in Arithmetic
MTHED-UE 1911,Student Teaching in Mathematics Education: Middle and High School I
MTHED-UE 1922,Student Teaching in Mathematics Education: Middle and High School II
MULT-UB 9009,Cohort Leadership Program I
MULT-UB 9080,Foundations of FinTech
MULT-UB 9100,Commerce and Culture
MUS-SHU 1084,Theory for Vocalists
MUS-SHU 1085.1,Choral Arts: NYU Shanghai Chorale
MUS-SHU 1085.3,Choral Arts: NYU Shang Chorale
MUS-SHU 1086,Choral Arts: NYU A Cappella
MUS-SHU 1086.2,Choral Arts: NYU A Cappella
MUS-SHU 1087.1,"Elite A Cappella, NYUSH Chamber Singer"
MUS-SHU 1087.3,"Elite A Cappella, NYUSH Chamber Singer"
MUS-SHU 1179.1,Chamber Ensemble:Orchestra
MUS-SHU 1179.3,Chamber Ensemble:Orchestra
MUS-SHU 1182.1,Chamber Ensemble: Jazz
MUS-SHU 1182.3,Chamber Ensemble: Jazz
MUS-SHU 150,Group Erhu: All Levels
MUS-SHU 151,Group Bamboo Flute: All Levels
MUS-SHU 152,"Group Guqin, All Levels"
MUS-SHU 200,Topics in Music: Fundamentals of Music
MUS-SHU 221,Songwriting
MUS-SHU 227,Into the Musicals
MUS-SHU 260,Introduction to the History of Western Music
MUS-SHU 59,Group Piano for Beginners
MUS-SHU 60,Group Piano for Intermediate Beginners
MUS-SHU 63,Performance Piano
MUSIC-UA 140,Words and Music
MUSIC-UA 153,Anthropology of Music: Freedom Songs
MUSIC-UA 154,Popular Music Latino/a America & The Caribbean
MUSIC-UA 178,Musical Worlds of Yoko Ono
MUSIC-UA 20,Elements of Music
MUSIC-UA 201,Music Theory I
MUSIC-UA 202,Music Theory II
MUSIC-UA 3,The Art of Listening:
MUSIC-UA 505,Ensemble: Musical Theater Ensemble
MUSIC-UA 901,Special Topics Seminar
MUSIC-UA 901,Special Topics Seminar: Black Music in Europe
MUSIC-UA 901,Special Topics Seminar: Composing and Recording in Popular Music
MUSIC-UA 901,Special Topics Seminar: Computer Music
MUSIC-UA 901,Special Topics Seminar: K-Pop
MUSIC-UA 901,Special Topics Seminar: Studio Techniques
MUSIC-UA 9155,Music of Latin America
MUSIC-UA 9160,Grammy's Afrobeats & Hiplife: African Contemporary Music
MUSIC-UA 980,Internship
MUSIC-UA 9903,Special Topics Seminar: Italian Opera
MUSIC-UA 997,Independent Study
MUSIC-UA 998,Independent Study
MUSIC-UH 1002,Music Technology Fundamentals
MUSIC-UH 1006,Thinking and Writing About Music
MUSIC-UH 1010,Musicianship Skills I
MUSIC-UH 1011,Musicianship Skills II
MUSIC-UH 1203,Beginning Group Music Instruction - Flute
MUSIC-UH 1204,Beginning Group Music Instruction - Oud
MUSIC-UH 1205,Beginning Group Music Instruction - Piano
MUSIC-UH 1206,Beginning Group Music Instruction - Saxophone
MUSIC-UH 1210,Beginning Group Music Instruction - Violin
MUSIC-UH 1220,Music Ensembles: Modern Khaleeji Ensemble
MUSIC-UH 1220,Music Ensembles: The Crossroads Ensemble
MUSIC-UH 2201,Continuing Group Music Instruction: Voice
MUSIC-UH 2210,Art of Song
MUSIC-UH 2251,Individual Music Instruction 3
MUSIC-UH 2665,Global Jazz
MUSIC-UH 3417,Computational Approaches to Music and Audio II
MUSIC-UH 4000,Capstone Seminar
MUSIC-UH 4001,Music Practice Capstone Project
NEUR-SHU 100,Math Tools for Life Sciences
NEUR-SHU 130,Introduction to Linguistics: The Science of Human Language
NEUR-SHU 131,Neural Bases of Speech and Language
NEUR-SHU 133,"Speech, from hearing to voicing"
NEUR-SHU 201,Introduction to Neural Science
NEUR-SHU 270,Introduction to Theoretical Neuroscience
NEUR-SHU 301,Action and Cognition
NEUR-SHU 997,Independent Study I - Neural Science Capstone
NEUR-SHU 998,Independent Study II - Neural Science
NEURL-UA 210,Cellular & Molecular Neurobiology
NEURL-UA 211,Cellular & Molecular Neurobiology Lab
NEURL-UA 301,Honors Seminar
NEURL-UA 302,Special Topics in Neural Science: Color Vision
NEURL-UA 302,Special Topics in Neural Science: Computational Neuroscience
NEURL-UA 302,Special Topics in Neural Science: Decision making
NEURL-UA 302,Special Topics in Neural Science: Molec Mech of Memory
NEURL-UA 311,Neurogenetics and Behavior
NEURL-UA 313,Neurobiology of Brain Disorders
NODEP-UA 100,Special Topics Seminar: Authoring Your NYU Story
NODEP-UA 101,Topics:: CAS Back on Track Workshop
NODEP-UA 101,Topics:: CAS Learning on Track Workshop.
NODEP-UA 981,Internship: Seminar
NODEP-UA 9950,Research Seminar
NODEP-UA 9982,Experiential Learning Seminar
NURSE-UN 4,Nursing Cohort Seminar
NURSE-UN 6,First-Year Nursing Honors Cohort Seminar
NURSE-UN 70,Anatomy & Physiology
NURSE-UN 75,Microbiology
NURSE-UN 8,"Honors Seminar: Nursing Practice, Research, Education, and Service"
NURSE-UN 80,Statistics I
NUTR-UE 1000,Independent Study
NUTR-UE 1023,Food Microbiology & Sanitation
NUTR-UE 1052,Food Production and Management
NUTR-UE 1064,Nutritional Biochemistry: Energy and Macronutrients
NUTR-UE 1068,Introduction to Human Physiology
NUTR-UE 1117,Current Research in Nutrition
NUTR-UE 1184,Food Science & Tech
NUTR-UE 1185,Clinical Nutrition Assessment Intervention
NUTR-UE 119,Nutrition and Health
NUTR-UE 1198,Fieldwork
NUTR-UE 120,Theories & Techniques of Nutrition Ed Counseling
NUTR-UE 1209,Community Nutrition
NUTR-UE 1260,Diet Assessment and Planning
NUTR-UE 1269,Nutrition and Life Cycle
NUTR-UE 85,Intro to Foods and Food Science
NUTR-UE 91,Food Management Theory
NUTR-UE 9187,Introduction to Global Issues in Nutrition
OART-UT 1004,"Impact Producing: Making Social, Political, & Cultural Change Through Documentary"
OART-UT 1006,Producing Essentials
OART-UT 1017,Multi-disciplinary Arts Practice with Community Groups: Theories and Practice of Group Work in Arts
OART-UT 1019,Art on the Edge
OART-UT 1040,Playwriting Practicum
OART-UT 1044,Collaborative Screenwriting: The Writers' Room
OART-UT 1045,Writing the TV Sitcom
OART-UT 1050,Musical Theatre Writing Workshop
OART-UT 1095,Contemporary Music Applications
OART-UT 1097,Composing Music with Max
OART-UT 11,Analog Photography
OART-UT 110,Experimental RISO
OART-UT 1237,Music Publishing Lab
OART-UT 1286,Topics in Recorded Music:: David Bowie
OART-UT 1286,Topics in Recorded Music:: Trap Music and How Atlanta Transformed Global Pop
OART-UT 140,"Film: A Transformative Process, a Vision Beyond Technology"
OART-UT 145,Embodied Performance: Collaborative Creations
OART-UT 149,Designing Motion
OART-UT 15,Puppets and Performing Objects
OART-UT 1701,History of Documentary Film
OART-UT 1702,Master Class in Documentary
OART-UT 1903,Theatrical  Genres: Comedy and Performance
OART-UT 1906,Acting I: Introduction to the Actor's Craft
OART-UT 1908,Acting for the Camera
OART-UT 1913,Auto Performance Lab
OART-UT 1922,History of American Musical Theatre
OART-UT 1923,Producing Off-Broadway
OART-UT 1925,Urban Arts Workshop: New York
OART-UT 1931,Advanced Acting for the Camera
OART-UT 1932,Acting and Devising Stories in Performance: The Next Step
OART-UT 23,Animated Alchemy
OART-UT 26,Playful Performance Props
OART-UT 27,Virtual Performance and Unreal Interactions
OART-UT 29,Universe in a Blender
OART-UT 30,Small Lights at the End of the World
OART-UT 35,Intro to Screenwriting
OART-UT 36,Intermediate Screenwriting
OART-UT 40,Artist Studio Practice
OART-UT 41,Sustainable Studio Practices
OART-UT 42,"Progressive Art Studios, Neurodiversity, and Living Creatively"
OART-UT 560,Fundamentals of Filmmaking I: The Art of Visual Storytelling
OART-UT 561,Fundamentals of Filmmaking II: Narrative Film
OART-UT 562,Media Moguls in the 20th Century
OART-UT 564,Music for Film and TV
OART-UT 566,Cell Phone Cinema
OART-UT 568,Understanding Story
OART-UT 571,Professional Lighting & Camera Techniques
OART-UT 580,Fundamentals of Documentary Filmmaking I: Making a Short Observation
OART-UT 582,Queer Cinema
OART-UT 701,World Dance Cultures
OART-UT 800,Steps Rhythm Movement: African Dance
OART-UT 804,Modern Dance: Mind-Body Knowledge and Expression
OART-UT 805,Choreography
OART-UT 806,Ballet
OART-UT 808,Steps Rhythm Movement: Hip Hop Dance
OART-UT 810,Site­ Specific to Immersive Dance Theater: Choreographing/Unconventional formats
OART-UT 813,Iconic Dances
OART-UT 823,Intro to Digital Tools
OART-UT 826,Politics of Portraiture
OART-UT 829,Poetics of Witnessing
OPMG-UB 9001,Operations Management
OPSC-UZ 607,First-Year Colloquium
OPSC-UZ 609,Arts and Cultures NCC
OPSC-UZ 613,Calculus I NCC
OPSC-UZ 618,Stats F/Bus Cntl NCC
OPSC-UZ 629,General Chemistry I & Lab NCC
OPSC-UZ 650,Statistics for Behavioral Sciences NCC
OPSC-UZ 652,Topics in Writing NCC
OPSC-UZ 653,Writing for Tisch NCC
OPSC-UZ 654,Writing for Gallatin NCC
OPSC-UZ 656,Principles of Biology I NCC
OPSC-UZ 657,Organic Chemistry I & Lab NCC
OPSC-UZ 659,Upper Division General Physics
OPSC-UZ 660,Intro to Psychology NCC
OPSC-UZ 661,Algebra and Calc NCC
OPSC-UZ 663,Intro to Modern Chemistry NCC
OPSC-UZ 664,Calculus II NCC
OPSC-UZ 666,Microbiology for Nursing NCC
OPSC-UZ 669,Commerce & Culture NCC
OPSC-UZ 672,General Chemistry II & Lab NCC
OPSC-UZ 674,Organic Chemistry II & Lab NCC
OPSC-UZ 677,Pathophysiology in Nursing NCC
OPSC-UZ 678,Introduction to Computer Programming
OPSC-UZ 689,Global Works and Society NCC
OPSC-UZ 690,Intro to Programming & Problem Solving for Engineers NCC
OPSC-UZ 692,Molecular and Cell Biology I NCC
OPSC-UZ 702,Linear Algebra & Differential Equations for Engineers NCC
OPSC-UZ 705,Discrete Mathematics NCC
ORBC1-UC 1301,Organizational Behavior
ORBC1-UC 2202,Multicultural Communication
ORBC1-UC 2205,Current Issues in Organizational Behavior
ORBC1-UC 2209,Organizational Change
ORBC1-UC 2221,Leadership Strategies for The Global Workplace
ORBC1-UC 2222,Leadership: Theory & Practice
ORBC1-UC 2242,Business Writing
ORBC1-UC 2246,Gender Issues in Organizations
ORBC1-UC 2290,Sp Tpcs in Organizatnal Behavior & Communication: Designing Work Communication with the U.N.
OT-UE 1,Orientation to O.T.
OT-UE 1403,Disability Justice and Radical Inclusion
