"course_code","course_title","department","credits","description"
"HNRS 244","Linear Analysis I","Honors (HNRS)","4 units","Separable and linear ordinary differential equations with selected applications; numerical and analytical solutions.  Linear algebra:  vectors in n-space, matrices, linear transformations, eigenvalues, eigenvectors, diagonalization; applications to the study of systems of linear differential equations.  4 lectures.  Crosslisted as HNRS/MATH 244."
"HNRS 251","Introduction to Classical Literature","Honors (HNRS)","4 units","Examination of the ancient epics and classical literature of Mesopotamia, Greece, and Rome.  May include such readings as The Epic of Gilgamesh, the Iliad, the Odyssey, Genesis, Sappho's Poetry, Antigone, the Symposium, the Aeneid, and Marcus Aurelius's Meditations.  Course may be offered in classroom-based, online, or hybrid format.  4 lectures.  Crosslisted as ENGL/HNRS 251.  Fulfills GE Area C2 (GE Area C1 or GE Area C2 for students on the 2019-20 or earlier catalogs)."
"HNRS 261","Leadership: Self Evaluation","Honors (HNRS)","1 unit","Interpersonal leadership and communication skills with a focus on self evaluation.  Personality assessment, preparation of a personal leadership development plan, and goal setting.  Values and moral development.  For University Honors Program students only.  1 activity."
"HNRS 262","Leadership: Group Dynamics","Honors (HNRS)","1 unit","Teamwork and team building skills with a focus on group dynamics.  Understanding the effects of diversity on team dynamics and performance.  Cross-cultural communication and leadership.  Development of trust, feedback, and conflict resolution.  For University Honors Program students only.  1 lecture."
"HNRS 263","Leadership: Coaching and Mentoring","Honors (HNRS)","1 unit","Strategies for effective coaching and mentoring.  Servant leadership, recognition of motivational sources in others, and positive psychology in leadership.  Development of a leadership philosophy.  For University Honors Program students only.  1 lecture."
"HNRS 265","Research and Information Skills for Honors Students","Honors (HNRS)","2 units","Identifying information resources and research support services available through Kennedy Library.  Methods, best-practices, and ethical standards related to planning, carrying out, summarizing, and publishing scholarly research.  Written, oral, and visual presentation of research findings.  For University Honors Program students only.  1 lecture, 1 activity."
"HNRS 270","Selected Topics","Honors (HNRS)","1-4 units","Directed group study of selected topics.  The Class Schedule will list topic selected.  Total credit limited to 8 units.  1 to 4 lectures."
"HNRS 299","Honors Group Seminar","Honors (HNRS)","1 unit","Students in the Honors Program are required to take at least eight courses for honors credit before graduation. Taking an Honors course may not be possible due to scheduling conflicts or unavailability of courses. This course allows students to engage in honors-level work in a standard, non-honors course on a group basis. Credit/No Credit grading only. Total credit limited to 4 units; repeatable in same term. Must achieve a B or better in the related standard course. 1 seminar."
"HNRS 302","The Learn By Doing Lab Teaching Practicum","Honors (HNRS)","2 units","Early teaching experience in an informal science, technology, engineering, and mathematics (STEM) teaching and learning environment.  Principles of inquiry-driven STEM education, lesson design, implementation and assessment.  Intended for undergraduates exploring STEM teaching as a career.  Total credit limited to 4 units.  Credit/No Credit grading only.  1 seminar, 1 laboratory.  Crosslisted asENGR 322/SCM 302/HNRS 302."
"HNRS 303","Economics of Poverty, Discrimination and Immigration","Honors (HNRS)","4 units","Economic analysis of the cause, extent and impact of poverty, discrimination and immigration and of the policies designed to address these socioeconomic issues.  Emphasis on the experience of African-Americans, Latinos, and women in the United States.  4 lectures.  Crosslisted as ECON/HNRS 303.  Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs); and USCP."
"HNRS 304","Values and Technology","Honors (HNRS)","4 units","Humanistic investigation into the theoretical and practical applications of technology with specific reference to the social effects of technological change.  Course may be offered in classroom-based or online format.  For all majors.  Non-technical.  4 lectures.  Crosslisted as HNRS 304/ISLA 303.  Fulfills GE Upper-Division C (GE Area C4 for students on the 2019-20 or earlier catalogs)."
"HNRS 308","The Trans-Atlantic Slave Trade","Honors (HNRS)","4 units","The African, Islam and Euro-American dimensions of the trans-Atlantic slave trade, with focus on its varying roots, organization and impact on cross-cultural and global levels.  4 lectures.   Crosslisted as HIST/HNRS 308.  Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs)."
"HNRS 310","Air and Space","Honors (HNRS)","4 units","Technological developments of modern aircraft and spacecraft through physics of flight equations, mission analysis, propulsion, structures, materials, and control systems for civil and military aircraft/spacecraft.  Synthesis of current and future aerospace technologies through emerging ethical considerations, and global impact.  4 lectures.  Course may be offered in classroom-based or online format.  Crosslisted as AERO/HNRS 310.  Fulfills GE Upper-Division B (GE Areas B5, B6, or B7 for students on the 2019-20 catalog)."
"HNRS 312","East Asian Culture and Civilization","Honors (HNRS)","4 units","The pre-modern and modern histories of China and Japan.  Focus on the traditional era, the transition to modernity, cultural uniqueness within East Asian civilization, and western images of Asia.  4 lectures.   Crosslisted asHIST 310/HNRS 312.  Fulfills GE Upper-Division D (GE Area D5 for students on the 2019-20 or earlier catalogs)."
