"department","code","title","description","credits"
"MEEN - Mechanical Engineering","MEEN 651","Control System Design","Credits 3. 
3 Lecture Hours.Frequency domain design of SISO systems for performance and sensitivity reduction; applications of Kalman filter and LQG/LTR techniques; design of sample-data systems; active control of vibration in distributed parameter systems; describing function and relay controls; application of control principles to engineering design.Prerequisite:MEEN 411.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 652","Multivariable Control System Design","Credits 3. 
3 Lecture Hours.Advanced issues relevant to the design of multivariable control systems using hybrid (time and frequency domain) design methodologies; design using the LQG/LTR method and advanced practical applications using various robust control system design techniques.Prerequisite:MEEN 651orECEN 605.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 653","Scientific Writing","Credits 3. 
3 Lecture Hours.Topics include origin and development of scientific writing, research methods, outlines, paper organization, journal selection, strategies to build a productive personal writing culture, effective communication, critical reviews and submission; preparation of an original manuscript for submission to a peer-reviewed journal by the end of the semester.Prerequisites:Graduate classification and approval of instructor.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 654","Tribology-Mechanical Interface Design","Credits 3. 
3 Lecture Hours.History and significance of tribology, rough surfaces, hertzian contact, rough surfaces in contact, friction of surfaces in contact, surface failures/wear, boundary lubrication, fluid properties, thick film lubrication, thin film lubrication, micro and nano tribology.Prerequisite:Graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 655","Design of Nonlinear Control Systems","Credits 3. 
3 Lecture Hours.Design controllers for nonlinear and uncertain systems; apply the designs to mechanical systems.Prerequisites:Graduate classification,MEEN 651or equivalent.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 657","Viscoelasticity of Solids and Structures I","Credits 3. 
3 Lecture Hours.Linear, viscoelastic mechanical property characterization methods, time-temperature equivalence, multiaxial stress-strain equations; viscoelastic stress analysis; the correspondence principle, approximate methods of analysis and Laplace transform inversion, special methods; static and dynamic engineering applications; nonlinear behavior.Prerequisite:Mechanics of Materials (CVEN 305or equiv).","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 659","Sound and Vibration Measurements","Credits 3. 
3 Lecture Hours.Basic acoustics; review of vibration theory, wave propagation in vibration systems, sound radiation from vibrating systems, sound and vibration sensors and instrumentation, data acquisition systems, measurement techniques, spectral analysis and spatial FFT analysis; design of experiments with vibro-acoustic systems and applications.Prerequisites:Graduate classification;MATH 308andMEEN 363.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 660","Corrosion Engineering","Credits 3. 
3 Lecture Hours.Aqueous corrosion phenomena of the mixed potential theory; basics of electrochemical reactions; corrosion measurement; surface engineering and protection; case studies.Prerequisite:MEEN 360,MEEN 475or graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 662","Energy Management in Industry","Credits 3. 
3 Lecture Hours.Energy systems and components frequently encountered in industrial environments; application of basic principles of thermodynamics, heat transfer, fluid mechanics and electrical machinery to the analysis and design of industrial system components and systems; improved energy utilization.Prerequisites:MEEN 421andMEEN 461or approval of instructor.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 663","Cogeneration Systems","Credits 3. 
3 Lecture Hours.Design and analysis of cogeneration systems; selection of prime mover-steam turbine, gas turbine, or reciprocating engine; environmental assessments; economic and financial evaluations; legal and institutional considerations; case studies.Prerequisite:MEEN 421or equivalent.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 664","Energy Management in Commercial Buildings","Credits 3. 
3 Lecture Hours.Emphasis on details of HVAC secondary systems, primary systems, and control systems needed to simulate and optimize the energy consumption during operation of large commercial building systems; calibration of energy simulations to measured energy consumption data.Prerequisites:Graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 665","Application of Energy Management","Credits 3. 
3 Lecture Hours.Introduction to existing building commissioning process to identify operational practices and component problems, and remedies to improve operating efficiency and comfort in commercial buildings; assess potential benefits of process in a real building; introduction to other energy efficiency measures for commercial buildings.Prerequisites:Graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 667","Mechatronics","Credits 3. 
2 Lecture Hours. 
3 Lab Hours.Mechatronics; logic circuits in mechanical systems; electrical-mechanical interfacing; analysis and applications of computerized machinery.Prerequisite:Graduate classification in engineering.","Credits 3. 
2 Lecture Hours. 
3 Lab Hours."
"MEEN - Mechanical Engineering","MEEN 668","Rotordynamics","Credits 3. 
3 Lecture Hours.Teaches the phenomena which occur in rotordynamics of turbomachinery, modeling techniques for turbomachines, and analysis techniques for rotordynamics analysis of real machines.Prerequisite:Graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 669","Alternative Energy Conversion","Credits 3. 
3 Lecture Hours.Design and analysis of alternative energy conversion processes and systems based on converting energy directly (e.g. fuel cells, photovoltaics); utilizing non-combustible heat sources (e.g. geothermal, ocean gradients, solar, and nuclear fission and fusion); obtaining energy from the environment (e.g. wind, hydroelectric, ocean tides and waves).Prerequisite:Graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 671","Human Sensing Technologies","Credits 3. 
3 Lecture Hours.Exploration of cutting-edge human sensing technologies; investigation of sensing methodologies for human presence detection, counting, identification and activity tracking; design, signal processing, communication, firmware, software development, integration and testing of emerging sensing technologies; human sensing mechanisms, application scenarios, market potentials and industrial outlooks; implementation of engineering practice in integration with machine learning, environmental and human factors.Prerequisites:Graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 672","Introduction to Finite Element Method","Credits 3. 
3 Lecture Hours.Weak or variational formulation of differential equations governing one- and two- dimensional problems of engineering; finite element model development and analysis of standard problems of solid mechanics (bars, beams, and plane elasticity), heat transfer and fluid mechanics; time-dependent problems; computer implementation and use of simple finite element codes in solving engineering problems.Prerequisite:Senior or graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 673/MEMA 648","Nonlinear Finite Element Methods in Structural Mechanics","Credits 3. 
3 Lecture Hours.Tensor definitions of stress and strain, finite strain, geometric and material nonlinearities; development on nonlinear finite element equations from virtual work; total and updated Lagrangian formulations; solution methods for nonlinear equations; computational considerations; applications using existing computer programs.Prerequisites:MEMA 647/MEEN 670.Cross Listing:MEMA 648.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 678","Aerosol Mechanics","Credits 3. 
3 Lecture Hours.Provides the basis for understanding and modeling aerosol behavior; mechanical, fluid dynamical, electrical, optical and molecular effects are considered; applications include sprays and atomization, aerosol collection, aerosol sampling and visibility.Prerequisite:Graduate classification in engineering or approval of instructor.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 680","Optical Techniques for Engineers","Credits 3. 
3 Lecture Hours.Basic optical theories and their practical applications with an emphasis on flow visualization for thermal and fluid engineering; operating principles and applications of at least seven different optical diagnostic instruments.Prerequisite:Graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 681","Seminar","Credits 0-1. 


0-1 Other Hours.Current research in a wide range of fields described by guest lecturers who are prominent in their fields; discussion period at the end of each lecture will permit the students to learn more about the lecturer and his/her work.Prerequisite:Graduate classification in mechanical engineering.","Credits 0-1. 


0-1 Other Hours."
"MEEN - Mechanical Engineering","MEEN 683","Multidisciplinary System Analysis and Design Optimization","Credits 3. 
3 Lecture Hours.Overview of principles, methods and tools in multidisciplinary system analysis and design optimization; engineering systems modeling for analysis, design and optimization; design variable selection, objective functions and constraints; subsystem identification and interface design; gradient-based and heuristic search methods; multi-objective optimization and Pareto optimality.Prerequisite:Graduate classification.","Credits 3. 
3 Lecture Hours."
"MEEN - Mechanical Engineering","MEEN 684","Professional Internship","Credits 1 to 16. 


1 to 16 Other Hours.Supervised work in an area closely related to the specialized field of study undertaken by a Master of Engineering, Master of Science or Doctoral candidate.Prerequisite:Admission to a specialized Master of Engineering, Master of Science or Doctoral program in mechanical engineering.","Credits 1 to 16. 


1 to 16 Other Hours."
