"course_code","course_title","credits","department","level","description"
"MAS 2053","Mexican American Music Performance Practicum: MAS Corazon de San Antonio","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","An ensemble course open to all students by audition. May be repeated for credit. 
This course is for advanced performers with previous experience. It will focus on refining on-stage performance technique and style. It also examines the historical development of Mexican American/Chicanx Music, its cross-cultural interactions and influences, and its role as an integral part of Mexican American society, culture, education, and economy. Repertoire will vary from semester-to-semester, ranging from: Mariachi, Conjunto, Tejano, Chicano/a/x Hip Hop, and modern fusion, and will incorporate each ensemble’s respective instrumentation. Course fees: LRH1 $20.54; STSH $30.81."
"MAS 2063","Latinx Songwriting","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","Designed to give an overview of Latinx songwriting styles and techniques. Course suitable for anyone, whether interested in songwriting as an art form or contemplating a career in music. Topics include the importance of song in the Latinx music industry and culture, the relationship of words to music, study of song forms including but not limited to those found in Latin Pop, American Pop, and Mexican Corridos, Boleros, and Rancheras. The course will include an introduction to song demo production using home studio digital audio workstations (DAW), Garage Band, and Logic Pro, and touch upon music publishing and other song-related fields. Course fees: LRH1 $20.54; STSH $30.81."
"MAS 2073","Chicanx Music Methods and Pedagogy","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","An introduction course focused on creating an aligned, culturally relevant, Mexican American music performance curriculum. Course offers methods and pedagogical tools for teaching Mexican American music, ensemble types, and students. The course introduces best practices, instrumentation of traditional Mexican American ensembles, and how to navigate the public-school system to implement culturally inclusive music programs in schools and communities. Course fees: LRH1 $20.54; STSH $30.81."
"MAS 3003","Chicana/o/x Music","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","Designed to examine Mexican American experience at the borders where the cultural form of music becomes a way of expressing cultural contact, tension, conflict as well as accommodation and resistance. Music becomes a site of excavating issues of inheritance as well as understanding the dynamics of creative expression. Course reflects historical and social contexts to engage the cultural production of the genres and themes of music found in Mexican American communities. (Formerly titled Musical Mestizaje.) Course Fees: LRH1 $20.54; STSH $30.81; DL01 $75."
"MAS 3013","Chicana/x Queer Communities, Identities and Theories","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","This course examines the interdisciplinary field of Chicana/x gender and sexuality studies and explores concepts of identity, belonging, and contributions to culture and society through an intersectional lens. Topics may include language, migration, history, health, family, and kinship.  Course Fee: LRH1 $20.54; STSH $30.81."
"MAS 3033","Mexican Americans in the Southwest","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","Historical foundations of the United States–Mexico biculturalism in the Southwest. An examination of the historical forces that created and shaped the Mexican American people as a bicultural community. Attention is given to Mexican American contributions in arts, economics, literature, and politics. (Same asBBL 3033. Credit cannot be earned for bothMAS 3033andBBL 3033.) Generally offered: Fall, Spring. Course Fees: LRH1 $20.54; STSH $30.81; DL01 $75."
"MAS 3053","Global Blackness and Afro-Latinidad","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","This course offers a survey of the African Diaspora from a cultural perspective exploring the ways African descendent peoples in the Americas have created Black selves, community, and struggle through transnational imagination and action. The role of Afro-Latinidad, Black social movements, culture, music, and the arts will be considered in terms of how they have come to shape the African Diaspora as an evolving space of Black social making and moving. Same asAAS 3023andWGSS 3023. Credit can only be earned for one of the following:AAS 3023,WGSS 3023, orMAS 3053.  Course Fee: LRH1 $20.54; STSH $30.81."
"MAS 3063","Historical Legacies of Educational Justice","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","This course presents key texts central to the study of Chicanas/xs/os in education. It examines the historical legacies and contemporary experiences of children and youth in U.S. schools and community struggles for change. The course will present various theoretical perspectives that problematize the pervasive history of educational inequality. Special attention will be given to the pervasive history of segregation, tracking, language oppression, assimilationist ideologies and practices, and the current struggles for educational justice in Chicana/x/o schools and communities. (Formerly MAS 3023. Same asBBL 3063. Credit can be earned for only one of the following:BBL 3063, MAS 3023, orMAS 3063.)  Course Fee: LRH1 $20.54; STSH $30.81."
"MAS 3113","Latina/x/o Music Production and Industry","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","An introduction to audio-visual techniques and skills used in producing and distributing Latina/x/o music, including audio-visual recording, digital platforms, radio, and podcasts. The course explores potential career opportunities in Latina/x/o Music Production and Industry, introduces learners to current industry software and equipment, and how to market and launch audio-visual products via digital platforms, CD, vinyl, and cassette formats. The class is project-based, and students will learn through real-world applications (meaningful and relevant to areas of interest); the projects completed in this class are tangible pieces that can be included as examples of significant work managed in professional portfolios and on résumés. Students of all disciplines and areas of interest are encouraged to enroll.  Course Fee: LRH1 $20.54; STSH $30.81."
"MAS 3123","Mexican American Culture","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","A survey of Mexican American cultural distinctiveness in the areas of biculturalism, cultural production, and social organization. Topics may include family and kinship, folklore, health, language, music, and religion. (Same asBBL 3123. Credit cannot be earned for bothBBL 3123andMAS 3123.) Generally offered: Fall, Spring, Summer. Course Fees: LRH1 $20.54; STSH $30.81; DL01 $75."
"MAS 3423","Mexican American Foodways: Recipes for Justice, Health, and Liberation","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","This course introduces students to the study of Mexican American foodways and sovereignty movements through theoretical concepts and methodologies in Chicana/x/o Studies, Latina/x/o Studies, Indigenous Studies, and food studies. This course also centers community knowledge and efforts of community-based spaces to restore cultural knowledge and promote food justice. Readings, lectures, films, group discussions, active class participation, and community events are central features of this course. Course fees: LRH1 $20.54; STSH $30.81."
"MAS 3433","An Introduction to Critical Race Theory (CRT)","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","This course is an introduction to Critical Race Theory (CRT), a theory used to study racial inequity. In this course, students will learn the foundational tenets of CRT, its major theoretical constructs, and its methodological approaches. They will also explore various strands, such as TribalCrit, LatCrit, AsianCrit, and DisCrit. They will consider its utility and limitations while applying it to their own understanding of racial injustice. (Same asAAS 3433. Credit cannot be earned for bothAAS 3433andMAS 3433.)."
"MAS 3883","Black and Brown Latinx Music Ensemble","(3-0) 3 Credit Hours.","Mexican American Studies (MAS)","Undergraduate","Ensemble specializing in Afro-Latinx and all genres of Mexican American music. Open to all students by audition/may be repeated for credit. Course focuses on refining performance technique and style, examines the historical development of Afro-Latinx and Mexican American music genres, their cross-cultural interactions and influences in their migration into the US, and music as an integral part of Latinx/Chicanx society, culture, education, and economy. Repertoire will vary from semester to semester. All instruments and voices are welcome to audition. Repertoire will vary depending on the instructor and ensemble instrumentation. This is a performing ensemble. Rehearsal and performance/concert participation is required. (Same asAAS 3883. Credit cannot be earned for bothAAS 3883andMAS 3883.)  Course Fee: LRH1 $20.54; STSH $30.81."
