"department","course_code","course_name","course_hours","course_description"
"Electrical Engineering (EE)","EE 4378","INTRODUCTION TO UNMANNED VEHICLE SYSTEMS","3 Hours.","Introduction to UVS (Unmanned Vehicle Systems) such as UAS (Unmanned Aircraft Systems), UGS (Unmanned Ground System) and UMS (Unmanned Maritime System), their history, missions, capabilities, types, configurations, subsystems, and the disciplines needed for UVS development and operation. UVS missions could include student competitions sponsored by various technical organizations. This course is team-taught by engineering faculty."
"Electrical Engineering (EE)","EE 4379","UNMANNED VEHICLE SYSTEM DEVELOPMENT","3 Hours.","Introduction to the technologies needed to create an UVS (Unmanned Vehicle System). Integration of these technologies (embodied as a set of sensors, actuators, computing and mobility platform sub-systems) into a functioning UVS through team work. UVS could be designed to compete in a student competition sponsored by various technical organizations or to support a specific mission or function defined by the instructors. This course is team-taught by engineering faculty. Prerequisite:EE 4378."
"Electrical Engineering (EE)","EE 4380","PRINCIPLES OF PHOTONICS AND OPTICAL ENGINEERING","3 Hours.","Optical fields with applications to laser, optical fibers, and photonic signal processing. Encoding, manipulating, transmitting, storing, and retrieving information using light. Light propagation including isotropic and birefringent optical media, dielectric interfaces, interference and diffraction, Gaussian beams, optical cavities and principles of laser action, optical waveguides and fibers, electro- and acousto-optic modulation. Design, analysis and application of optical devices in communications and signal processing. Prerequisite: Must be in the professional EE program and grade of C or better inEE 3407."
"Electrical Engineering (EE)","EE 4382","OPTICAL BIOSENSORS","3 Hours.","Introduction to modern biological and chemical sensing for in-vivo and in-vitro disease diagnosis. Photonics and nanotechnologies for biomolecular analysis. Bio/chemical sensor principle, instrumentation, and applications. Prerequisite: Grade of C or better inEE 3407, orPHYS 3445, orPHYS 4324."
"Electrical Engineering (EE)","EE 4391","ADVANCED PROBLEMS IN ELECTRICAL ENGINEERING","3 Hours.","A research project under the direction of a faculty supervisor. May be taken as a technical elective with the permission of the department."
"Electrical Engineering (EE)","EE 5190","ELECTRICAL ENGINEERING GRADUATE SEMINAR","1 Hour.","Topics vary from semester to semester. May be repeated for credit.
Graded F, P. Prerequisite: graduate standing or consent of the department."
"Electrical Engineering (EE)","EE 5191","ADVANCED STUDY IN ELECTRICAL ENGINEERING","1 Hour.","Individual research projects in electrical engineering. Prior approval of the EE Graduate Advisor is required for enrollment. A written report is required. Graded F, I, P."
"Electrical Engineering (EE)","EE 5302","RANDOM SIGNALS AND NOISE","3 Hours.","Probability, random variables, and stochastic processes in physical systems. Topics include probability space, discrete and continuous random variables, density and conditional density functions, functions of random variables, mean-square estimation, random signals, system response, optimum system design, and Markov processes."
"Electrical Engineering (EE)","EE 5304","CYBER-PHYSICAL SYSTEMS","3 Hours.","Cyber-physical system fundamentals; model-based designs; data-driven analytics; co-design techniques of integrated communication, control, and computing components; implementation considerations; and applications, such as internet of things, intelligent transportation, and robot networking. Topics include but are not limited to hybrid systems, stochastic networks, uncertainty quantification, experimental design, data fusion techniques, stochastic optimal control, networking and edge computing, network control, and related software, hardware, and middleware issues."
"Electrical Engineering (EE)","EE 5305","ANALOG INTEGRATED CIRCUIT DESIGN","3 Hours.","Analysis and design of basic analog integrated circuits; device physics; single-stage and differential amplifiers; current mirror and biasing technique; feedback and operational amplifier; noise analysis."
"Electrical Engineering (EE)","EE 5306","ELECTROMAGNETIC THEORY","3 Hours.","Advanced study of electromagnetic theory, its content, methods, and applications. Topics include theorems in electromagnetic theory, cylindrical and spherical wave functions, waveguides, integral equation methods, scattering and diffraction."
"Electrical Engineering (EE)","EE 5307","LINEAR SYSTEMS ENGINEERING","3 Hours.","Topics include state-space description of dynamic systems, analysis and design of linear systems, similarity transformation, state feedback, state observers, and matrix characterization of multivariable systems."
"Electrical Engineering (EE)","EE 5308","POWER SYSTEM MODELING AND ANALYSIS","3 Hours.","Fundamental concepts for modeling transmission lines, distribution lines, power system generators, power transformers and power system load. The method of symmetrical components is discussed. Simulation of power systems during normal and abnormal conditions are presented. The philosophy of deregulation regarding separation of power systems into generation, transmission and distribution companies is introduced."
"Electrical Engineering (EE)","EE 5309","TOPICS IN ELECTRICAL ENGINEERING","3 Hours.","Material may vary from semester to semester. Topics are selected from current areas of electrical engineering interest. May be repeated when topic changes."
"Electrical Engineering (EE)","EE 5310","DIGITAL VLSI DESIGN","3 Hours.","Introduction of VLSI digital circuit design methodology and processing technology. Application of various design software packages for circuit analysis and layout. Design of basic CMOS digital logic circuits. Implementation of digital logic design at the transistor level."
"Electrical Engineering (EE)","EE 5311","VLSI SIGNAL PROCESSING ARCHITECTURES","3 Hours.","Design and synthesis of DSP and telecommunication systems using integrated modeling, design, and verification tools. Exploration of high-level architectural transformations that can be used to design families of DSP architectures for a given signal processing algorithm. Prerequisite:EE 5350."
