"course_code","course_title","department","credits","description"
"EAS 6200","Environmental Geochemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","An exploration of the chemical, biological, and geological processes controlling the distribution of chemical nutrients and pollutants in aquatic and soil environments."
"EAS 6201","Environmental Geochemistry Lab","Earth and Atmospheric Sciences (EAS)","1 Credit Hour.","Lab and field exploration of the chemical, biological, and geological processes controlling the distribution of chemical nutrients and pollutants in aquatic and soil environments."
"EAS 6211","Geochemical Thermodynamics","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Fundamental principles of chemical equilibria in geochemical systems with emphasis on solution properties and mineral water equilibria."
"EAS 6212","Geochemical Kinetics","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Fundamental principles of biogeochemical kinetics and mathematical treatment of coupled transport and reaction in natural environments.  Interpretation of field and experimental data using kinetic theory."
"EAS 6214","Aqueous Geochemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Chemical processes that regulate compositions of natural waters at or near the Earth's surface, with emphasis on quantitative calculations of acid-base, solubility, and redox equilibria."
"EAS 6216","Isotope Geochemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Biogeochemical significance of nuclear isotopes, both radioactive and stable."
"EAS 6224","Mineral Surface Geochemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Fundamental principles concerning mineral surface properties, element distribution at the mineral-water interface, and analytical techniques relevant to interfacial reactions."
"EAS 6240","Organic Geochemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Origin and transformation of organic matter in the Earth's environments, with emphasis on properties and reactions of highly complex mixtures such as humic substances."
"EAS 6305","Physical and Chemical Oceanography","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Study of the dynamics of large-scale ocean circulation, air-sea interaction and their roles in biogeochemical cycling of carbon and nutrients."
"EAS 6311","Physics of the Earth","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Physics of the Earth's interior. Composition and structure of core, mantle, crust. Introduction to seismic wave propagation, gravitational, geomagnetic, and temperature fields."
"EAS 6312","Geodynamics","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Quantitative discussion of dynamical processes in the solid Earth; viscous flow, glacial rebound, fluid dynamical instabilities, thermal convection; lithospheric dynamics; evolution of the core."
"EAS 6313","Tectonics, Climate, and Landscape Evolution","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Introduction to the interactions and feedbacks between tectonics and climate that act to shape landscapes. Includes field- and computer-based data collection and analysis.  Credit not allowed for bothEAS 6313andEAS 4313."
"EAS 6314","Seismology","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","The propagation of seismic waves, the description of earthquake motion, and evaluation of earthquake damage. Examples provide experience in the interpretation of seismic data."
"EAS 6315","Geofluids","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","This course focuses on the fundamental concepts of fluid dynamics merged with geophysical applications."
"EAS 6316","Earthquake Physics","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Fundamental physics of processes that control fault slips and earthquakes with a focus on the latest emerging research topics in the field."
"EAS 6320","Structural Geology and Continuum Mechanics","Earth and Atmospheric Sciences (EAS)","4 Credit Hours.","Structural geology and continuum mechanics for scientists and civil engineers.  Stress and strain in rocks; faults, joints, and folds; basic field mapping, laboratory exercises."
"EAS 6325","Geomorphology","Earth and Atmospheric Sciences (EAS)","4 Credit Hours.","Overview of the mechanical, chemical, and biological processes that shape the topography."
"EAS 6331","Physical Volcanology","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","This class examines the dynamics and thermodynamics of planetary volcanism.  The course material covers the generation and transport of magma in the mantle and crust, and the fluid dynamics of eruptions and their impact on the landscape and atmosphere.  Credit not allowed for bothEAS 6331andEAS 4331."
"EAS 6333","Field Methods in Volcanic Terrain","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","A field based course to connect process-based models and field observations related to volcanic, eruptions, subsurface magma interaction, and crustal heat flow and tectonics."
"EAS 6360","Space Physics and Space Instrumentation","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","This course will explore the interaction of the solar wind with the Earth's magnestophere using a combination spacecraft observation and fundamental plasma physics.  Credit not allowed for bothEAS 6360andEAS 4360."
"EAS 6370","Physics of Planets","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","In this course we will study the forces and influences that determine the compostition, structure, and evolution of the planets of our solar system."
"EAS 6375","Earth and Planetary Materials","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Fundamental principles and application of mineralogy and petrology for understanding the composition of surface and subsurface materials on Earth and other planetary bodies."
"EAS 6380","Land Remote Sensing","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Techniques for making remote measurements of the composition, morphology, and thermophysical properties of solid surfaces on Earth and other planetary bodies."
"EAS 6401","Introduction to Atmospheric Chemistry","Earth and Atmospheric Sciences (EAS)","2 Credit Hours.","Introduction to basic chemical principles related to chemical processes in the atmosphere."
"EAS 6405","Introduction to Atmospheric and Aqueous Chemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","An introduction to the basics of atmospheric and aqueous chemistry for first semester graduate students. The class goes over photochemistry, thermodynamics, kinetics, redox systems, carbon chemistry, radioactive and stable isotopes, and gas/solid reactions."
"EAS 6410","Atmospheric Chemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Application of fundamental principles of chemistry to understanding the critical factors controlling the levels and distributions of atmospheric trace gases and their variation in time."
"EAS 6412","Introduction to Physical Meteorology","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Application of the fundamental principles of thermodynamics to the atmosphere; including hydrostatic equilibrium and static stability, derivation of Claussius-Clapeyron Equation, cloud microphysics, radiative transfer, and the Earth's energy budget."
"EAS 6420","Introduction to Principles of Atmospheric Chemical","Earth and Atmospheric Sciences (EAS)","4 Credit Hours.","Introduction to the mechanical, electrical, and optical aspects of modern instrumentation used in atmospheric chemical research."
"EAS 6430","Experimental Methods in Air Quality","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Presents experimental and field methods through a focus on measurements of atmospheric gases and particulates associated with poor air quality. Experiments will involve laboratory measurements and an air quality filed experiment on the order of one week duration."
"EAS 6490","Advanced Environmental Data Analysis","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","A unified view of the theories and applications underlying the statistical analysis of environmental data in the space, time and spectral domain."
"EAS 6500","Climate and Global Change","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","The physics behind the climate and its potential changes, as well as an introduction to the policy issues in global change."
"EAS 6501","Introduction to Atmospheric Dynamics","Earth and Atmospheric Sciences (EAS)","2 Credit Hours.","Introduction to the basic fundamental fluid dynamics that control atmospheric motions."
"EAS 6502","Introductory Fluid Dynamics and Synoptic Meteorology","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Fundamental principles of atmospheric fluid dynamics, analysis of meteorological codes, weather data and patterns, and numerical weather prediction."
"EAS 6512","Dynamic Meteorology","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","An introduction to the use of geophysical fluid dynamics in describing and modeling the atmosphere."
"EAS 6522","Dynamics of the Tropical Atmosphere and Oceans","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Explores the dynamics of the tropical atmosphere and ocean and how they interact to produce climatic features such as the monsoons, El Nino, and La Nina."
"EAS 6525","Weather Risk and Modeling","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Overview of the physics and dynamics behind different types of hazardous weather and the mathematical tools to model the risks associate with these events."
"EAS 6532","Large-scale Atmospheric Circulations","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Structure and dynamics of phenomena including weather regimes, storm tracks, El Nino-Southern Oscillation, teleconnections, monsoons, Artic Oscillation, stratospheric polar vortex, and stratosphere-troposphere coupling."
"EAS 6670","Atmospheric Dyanmics II","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","This course emphasizes physical concepts and analytic techniques for solving problems in atmospheric instabilities and wave dynamics at various temporal and spatial scales."
"EAS 6672","Ocean Dynamics","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","An advanced class on the ocean circulation as a dynamical system to understand the basic equations governing it, together with its variability."
"EAS 6751","Physical Properties and Rheology of Rocks","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Structure, physical properties, and rheology of minerals and rocks with applications to engineering structures and natural phenomena in the Earth. Fundamentals of rock mechanics and crack propagation. Crosslisted withCEE 6751."
"EAS 6761","Contaminated Sediment Geochemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Acquaints students with fate of major pollutants, nutrients, organic compounds such as pesticides, PAH's, and trace metals in sedimentary systems. Crosslisted with CEE 6761."
"EAS 6765","Geomicrobiology","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Interactions between microorganisms and the geosphere; microbial energetics and genetics; geochemical controls on microbial diversity and activity; redox and acid-base balances; biogeochemical cycles; evolution. Crosslisted withBIOL 6765."
"EAS 6790","Air Pollution Physics and Chemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Interaction to the physical and chemical processes affecting the dynamics and fate of air pollutants at the local, regional, and global scales.  Particular emphasis is on tropospheric pollutant chemistry and transport. Crosslisted withCEE 6790."
"EAS 6792","Air Pollution Meteorology and Chemistry","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Air pollution history, atmospheric stability and boundary layer dynamics, atmospheric dispersion, atmospheric transport, air pollution modeling. Crosslisted withCEE 6792."
"EAS 6793","Atmospheric Boundary Layer","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Structure and dynamics of atmospheric boundary layers. Introduction to turbulence and turbulent transport. Crosslisted with CEE 6793."
"EAS 6794","Atmospheric Chemical Modeling","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Application of modern numerical methods to the prediction of atmospheric chemical and physical compositions; specific applications using computer models developed by the students are included. Crosslisted withCEE 6794."
"EAS 6795","Atmospheric Aerosols","Earth and Atmospheric Sciences (EAS)","3 Credit Hours.","Chemical and physical properties of natural and anthropogenic aerosols.  Sources, transport, transformation, and fate of primary/secondary, organic/inorganic, atmospheric semi-volatiles and aerosols. Crosslisted withCEE 6795."
"EAS 6XXX","Earth and Atmospheric Sciences Elective","Earth and Atmospheric Sciences (EAS)","1-21 Credit Hours.",""
"EAS 7000","Master's Thesis","Earth and Atmospheric Sciences (EAS)","1-21 Credit Hours.",""
"EAS 7999","Preparation for Ph","Earth and Atmospheric Sciences (EAS)","D. Qualifying Exam.  1-21 Credit Hours.",""
"EAS 8001","Seminar","Earth and Atmospheric Sciences (EAS)","1 Credit Hour.","A forum for graduate students in earth and atmospheric sciences to present and discuss topics related to their research interests."
