"department","course_code","course_name","course_hours","course_description"
"History (HIST)","HIST 3808","East Asia to the Mid-Nineteenth Century.","(3 Credits)","(Also offered as AAAS 3808.) The major problems and issues of traditional Chinese and Japanese history and historiography. Special emphasis on the ""Great Tradition"" in ideas of both civilizations."
"History (HIST)","HIST 3809","East Asia Since the Mid-Nineteenth Century.","(3 Credits)","(Also offered as AAAS 3809.) The reactions of East Asia to the Western threat, and the rise of Asian nationalism, communism, and fascism. Special attention to the tensions caused by the conflict of ideas."
"History (HIST)","HIST 3820","History of Modern Chinese Political Thought.","(3 Credits)","(Also offered as AAAS 3820.) Survey of Chinese political ideas and ideologies since the nineteenth century, examining the influences of Confucianism and Western conceptions on the revolutionary changes in political thought in China over the last 100 years, including Marxism, liberalism, anarchism, authoritarianism, and democracy. CA 1. CA 4-INT."
"History (HIST)","HIST 3823","History of the People's Republic of China.","(3 Credits)","(Also offered as AAAS 3823.) Survey of the political, social, economic, and cultural history of the People’s Republic of China (PRC) since 1949, with focus on social struggle, state-building, and economic development. CA 1. CA 4-INT."
"History (HIST)","HIST 3830E","Environmental History in East Asia.","(3 Credits)","(Also offered as AAAS 3830E.) Interactions between humans and the natural world in East Asia, with attention to the environmental impact of politics, economics, and culture. Topics include natural resources, energy, ideas about nature, pollution, and environmentalism. Geographical coverage may include one or more of the following: China, Japan, Korea, and Taiwan. CA 4-INT."
"History (HIST)","HIST 3845","The Vietnam War.","(3 Credits)","(Also offered as AAAS 3845.) Origins, evolution, and aftermath of the Vietnamese conflict: the prewar history of colonialism, nationalism, communism, and anticommunism; the formation and development of the three main Vietnamese belligerents; American intervention; culture and politics in wartime Vietnam; escalation and de-escalation of the war; the postwar legacy. CA 1. CA 4 INT."
"History (HIST)","HIST 3846","Genocide and Mass Killings in Asia.","(3 Credits)","(Also offered as AAAS 3846.) Case studies of historical and/or contemporary genocide and mass killings in Asia. May focus on any time period and any part of the continent. CA4-INT."
"History (HIST)","HIST 3846W","Genocide and Mass Killings in Asia.","(3 Credits)","(Also offered as AAAS 3846W.) Case studies of historical and/or contemporary genocide and mass killings in Asia. May focus on any time period and any part of the continent. CA4-INT."
"History (HIST)","HIST 3863","War and Diplomacy in East Asia.","(3 Credits)","European struggle for power in Asia since 1842, in the context of the rise of Japan and the reassertion of Chinese power."
"History (HIST)","HIST 3880","Field Experience.","(1-6 Credits)","Supervised field work within the historical profession such as in archives, historical societies, research libraries and/or museums. Students taking this course will be assigned a final grade of S (satisfactory) or U (unsatisfactory). Formerly offered as HIST 3890."
"History (HIST)","HIST 3991","Internship.","(1-12 Credits)","Internship in applied history. No more than six credits will count toward the department's major or minor requirements."
"History (HIST)","HIST 3993","Foreign Study.","(1-9 Credits)","Consent of department head required, normally to be granted before the student's departure. May count toward the major with consent of the advisor."
"History (HIST)","HIST 3994W","Junior Seminar.","(3 Credits)","Analytical, research, and writing skills needed for the major's capstone course, HIST 4994W."
"History (HIST)","HIST 4640","Digital Public History Project.","(3 Credits)","(Also offered as DMD 4640.) Students work collaboratively, with instructor guidance and feedback, to design and complete a digital public history project or prototype."
"History (HIST)","HIST 4989","Directed Research.","(3 Credits)","An introduction to research methods and resources in history."
"History (HIST)","HIST 4994W","Senior Seminar.","(3 Credits)","These seminars give students the experience of reading critically and in depth in primary and secondary sources, and of developing and defending a position as an historian does."
"History (HIST)","HIST 4996","Honors Thesis Preparation.","(3 Credits)","Preliminary reading in both primary and secondary sources in consultation with a thesis advisor preparatory to writing the thesis in HIST 4997W."
"History (HIST)","HIST 4997W","Senior Thesis in History.","(3 Credits)",""
"History (HIST)","HIST 4999","Independent Study.","(1-6 Credits)",""
"Human Development and Family Sciences (HDFS)","HDFS 1060","Close Relationships Across the Lifespan.","(3 Credits)","Theory and research on topics in the close relationship literature including attraction, relationship development and maintenance, friendship and social support, love, sexuality, intimacy, power, communication, conflict, dissolution and divorce, and bereavement. CA 2."
"Human Development and Family Sciences (HDFS)","HDFS 1070","Individual and Family Development.","(3 Credits)","Human development throughout the life span, with emphasis upon the family as a primary context. CA 2."
"Human Development and Family Sciences (HDFS)","HDFS 1083","Foreign Study.","(1-6 Credits)","Credits and hours by arrangement. Consent of Director of Undergraduate Studies required, preferably prior to student's departure. Special topics taken in a foreign study program."
"Human Development and Family Sciences (HDFS)","HDFS 1095","Special Topics Lecture.","(1-6 Credits)","Credits, prerequisites and hours as determined by the Senate Curricula and Course Committee."
"Human Development and Family Sciences (HDFS)","HDFS 2001","Diversity Issues in Human Development and Family Sciences.","(3 Credits)","Critical issues in diversity and multiculturalism in human development, family relations, and professional practice. CA 4."
"Human Development and Family Sciences (HDFS)","HDFS 2004W","Research Methods in Human Development and Family Sciences.","(4 Credits)","Overview of research methods with emphasis on the social context in which research occurs and is used, and strengths and limitations of social science research methods. Includes topics such as hypothesis formation, measurement of social variables, research ethics, data collection techniques, and interpreting results."
