"code","level","title","credits","description"
"JOU4341C","Undergraduate","Int Journalism Newsroom",3,"Students will conceptualize and produce a digital publication, including layout, photography, video, audio and data visualization. Prerequisites:  MMC 3003, RTV 3531, JOU 3117, (DIG 4293 or VIC 4001), JOU 3300, (JOU 4108 or VIC 4001), 2.85 cumulative GPA"
"MAR6336","Graduate","Integrated Mkg Comm",3,"A broad introduction to the field of integrated marketing communications and how it fits into the marketing plan. Discussion of objective setting, budgeting, and media planning, as well as the strategic planning and evaluation of advertising media, sales promotion, public relations, direct marketing, personal selling and marketing communications on the internet. Prerequisite: MAR 6805."
"MAR4323","Undergraduate","Integrated Mkg Comm",3,"A broad introduction to the field of integrated marketing communications and how it fits into the marketing plan. Discussion of objective setting, budgeting, and media planning, as well as the strategic planning and evaluation of advertising media, sales promotion, public relations, direct marketing, personal selling and marketing communications on the internet."
"EEC4211","Undergraduate","Int Math and SCE EEC",3,"This course prepares pre-service teachers to understand developmentally appropriate practices in Math and Science for young children and applying them to real-world integrated settings."
"IPM4020","Undergraduate","Integrated Pest Manage",3,"An overview of Integrated Pest Management (IPM), emphasizes the integration of ecological, cultural, and chemical methods to manage pests to promote sustainable agroecosystems."
"EVR5332","Graduate","Water in Env and Dev",3,"Examines the theory and practice of integrated water resources management, focusing on science, policy, and socioeconomic themes evaluated through case studies from different regions of the world. Emphasis given to environmental elements."
"HIM6706","Graduate","Al in Healthcare",3,"Comprehensive understanding and exploration of the role that Al is currently playing, as well as its potential future applications in health and medical care."
"EEC6019","Graduate","Integ Edu Tech Int Teach",3,"This course focuses on integrating educational technologies appropriately into the early childhood classroom"
"DEP4937","Undergraduate","The Rsch Develop Sci",3,"An advanced undergraduate seminar that integrates research in the lab with readings and discussion of current issues, theory, and methods in developmental science.  May be repeated. Inactivated per SCNS review, last term offered Spring 2005."
"PAS6016","Graduate","Integ Clin Concepts I",2,"Application and incorporation of acquired medical knowledge to understand the clinical manifestations of diseases and develop clinical reasoning to formulate diagnostic and treatment interventions. "
"PAS6017","Graduate","Integ Clin Concepts II",2,"This is the second in a series of three courses in the didactic year that provide students the opportunity to translate knowledge gained in concurrent didactic curriculum courses to clinical problems and to the clinical decision making. Prerequisite: Enrolled in the Physician Assistant Program."
"PAS6018","Graduate","Integ Clin Concepts III",2,"This is the final course in a series of three didactic year courses that provide students the opportunity to translate knowledge gained in concurrent didactic curriculum courses to clinical problems and clinical decision making. Prerequisite: Enrolled in the Physician Assistant Program."
"EEX6228","Graduate","Int Cur Assmt Instr",3,"This course constitutes the culminating experience in the Masters Program by establishing the link between curriculum, assessment, and instruction. Prerequisite: Completion of required Masters course work."
"ART3388C","Undergraduate","Integrative Biodrawing",3,"This course integrates drawing with science by developing acute skills in observation, visualizing data, and diagramming, with an emphasis on color, through specimen drawing and field notebooks."
"NUR3685L","Undergraduate","Integ Nsg Care I",1,"First of two courses in the development of inter- and intra-professional collaborative care for managing care of diverse patients/clients and their families in simulated and community settings. Prerequisite:  Admission to Nursing Major"
"NUR4686L","Undergraduate","Integ Nsg Care II",1,"Second of two courses in the development of inter- and intra-professional collaborative care for managing care of diverse patients/clients and their families in simulated and community settings."
"OTH5922L","Graduate","Integrative Seminar",2,"This course is designed to serve as a capstone experience in the integrative process. Possibilities for practice will be explored and students will prepare for the role transition to a clinician. Prerequisite: OTH 5921L."
"OTH5921L","Graduate","Integrative Seminar I",2,"This course is designed to introduce students to the integrative process, develop strategies for learning and academic success and integrate concepts related to foundations of occupational therapy. Prerequisite: Admission to graduate program."
"OTH6923L","Graduate","Integrative Seminar III",2,"This course is designed to integrate concepts related issues common across all practice areas an emphasis on the audit population and occupational therapy. Prerequisites: OTH 5921L and OTH 5922L."
"PHC6930C","Graduate","Integrative Sem Pub Hlth",3,"Integrative Seminar serves as the culminating experience for MPH degree and the final assessment of the public health competencies required of MPH graduates. Prerequisites: PHC 6945 or instructor consent, if exempt from PHC 6945."
"PAD4934","Undergraduate","Integrative Sem Public Po",3,"Students will integrate coursework and theory into the analysis of a public policy or public management problem and produce a capstone paper. Must be taken in a student's final semester."
