"course_code","course_title","credits","department","description"
"PLSC 43103","History of Political Parties in the United States Since 1896","3 Hours","Political Science (PLSC)","Response of the party system to America's emergence as an industrial nation and world power from the election of 1896 to present. (Typically offered: Spring Odd Years)This course is cross-listed withHIST 45103."
"PLSC 43203","Racial Identity, Politics, and Public Policy","3 Hours","Political Science (PLSC)","Examines how race and perceived racial differences affect political discourse, mobilization, representation, and political outcomes. Prerequisite:PLSC 32903orAAST 10003or Junior standing. (Typically offered: Spring Even Years)This course is cross-listed withAAST 43203."
"PLSC 43303","Southern Politics","3 Hours","Political Science (PLSC)","Evaluates the significance of the southern region within the national political scene, as well as discusses the unique political history and workings of the region. Explores the various groups within the region that continue to fight for political influence and power. (Typically offered: Spring)"
"PLSC 43403","Money and Politics","3 Hours","Political Science (PLSC)","Familiarizes students with the world of money and politics in the United States. Examines the function of money in elections, the legal aspects, and the consequences of the regulatory environment. Provides a means to gain analytic computer skills and a strong foundation for further study of political science. (Typically offered: Fall)"
"PLSC 43703","Political Communication","3 Hours","Political Science (PLSC)","Study of the nature and function of the communication process as it operates in the political environment. (Typically offered: Spring Even Years)This course is cross-listed withCOMM 43703."
"PLSC 45103","Creating Democracies","3 Hours","Political Science (PLSC)","Analyses of the creation of democracies in Europe, South America, Asia, Africa, the Middle East, East Europe, and the former Soviet Union. Prerequisite:PLSC 20103. (Typically offered: Fall Even Years)"
"PLSC 45203","Introduction to Gender and Politics in the Middle East","3 Hours","Political Science (PLSC)","Introduces the complexities of women's political lives in the Middle East by studying gender roles, relations and how identities are constructed during different political moments. (Typically offered: Fall)"
"PLSC 45303","China's Foreign Trade and International Order: History, Policy, and Theory","3 Hours","Political Science (PLSC)","This interdisciplinary course explores China's foreign trade and international order by introducing students to the historical context and economic theory necessary for understanding China's role in the international trading system from the ancient past to the contemporary era. (Typically offered: Irregular)"
"PLSC 45603","Government and Politics of Russia","3 Hours","Political Science (PLSC)","Study of Russian and Soviet politics after 1917 and of the democratization of Russia and the other successor states. Prerequisite:PLSC 20003orPLSC 20103. (Typically offered: Spring Even Years)"
"PLSC 45703","Gender and Politics","3 Hours","Political Science (PLSC)","Examines the significance of gender in politics. Includes discussion of the women's movement and feminist theory, but emphasizes the content and process of public policy as it relates to women and men. Focus is on the U.S. but final third is devoted to comparative topics. Prerequisite:PLSC 20003orPLSC 20103. (Typically offered: Irregular)"
"PLSC 45803","Political Economy of East Asia","3 Hours","Political Science (PLSC)","Development strategies and policies of major economies in East Asia. Topics include theories for East Asia's economic growth, dynamics and process of East Asian political and economic developments, strengths and limits of the East Asian development model, Asian values and their implications for Asian-style democracy, and dynamics of regional cooperation. (Typically offered: Spring)"
"PLSC 45903","Islam and Politics","3 Hours","Political Science (PLSC)","Compares contemporary Islamist political movements. Seeks to explain causes, debates, agendas, and strategies of Islamists in the political realm. Addresses sovereignty, the rule of law, visions of the good state and society, and relations between nationalism, religion and political development. Focus on Middle East with comparative reference to other cases. (Typically offered: Fall)"
"PLSC 46103","Social Network Analysis","3 Hours","Political Science (PLSC)","Introduces the fundamentals of Social Network Analysis (SNA), and its applications for research in various social science fields. Prerequisite:SOCI 10103. (Typically offered: Fall)This course is cross-listed withSOCI 41803."
"PLSC 46303","Citizenship in the Middle East","3 Hours","Political Science (PLSC)","Explores citizenship in the Middle East and North Africa (MENA) with a focus on theoretical and empirical illustrations. Theoretically grounded in comparative politics, and empirically engaged with case studies on citizenship formation, students will develop an understanding of the complex debates and challenges which shape this sub-field of political science. (Typically offered: Fall Odd Years)"
"PLSC 47803","Human Security in International Politics","3 Hours","Political Science (PLSC)","Focuses on a comprehensive understanding of human security, its key concepts, and the strategies employed to address complex issues affecting human well-being and safety. Topics may include: conflict, poverty, health, environment, and migration. Involves critical analysis of policies and practices aimed at promoting human security. (Typically offered: Fall Even Years)"
"PLSC 47903","Latino/Hispanic Political Thought","3 Hours","Political Science (PLSC)","A survey course designed to examine the development of Latino/Hispanic political thought from Iberian and Latin American political culture and philosophy to contemporary US political ideology/thought. (Typically offered: Spring)"
"PLSC 479H3","Honors Latino/Hispanic Political Thought","3 Hours","Political Science (PLSC)","A survey course designed to examine the development of Latino/Hispanic political thought from Iberian and Latin American political culture and philosophy to contemporary US political ideology/thought. Prerequisite:  Honors standing. (Typically offered: Spring)This course is equivalent toPLSC 47903."
