"code","title","credits","subject","description"
"15:294:534","GIFTED PROGRAM DEVELOPMENT",3.0,"NB",""
"15:294:542","TWICE EXCEPTIONAL LEARNERS",3.0,"NB",""
"15:295:502","COGNITION AND MEMORY",3.0,"NB",""
"15:295:512","INTRODUCTION TO CHILD PSYCHOLOGY: INFANCY THROUGH ADOLESCENCE",3.0,"NB",""
"15:295:522","COGNITION AND LANGUAGE FROM BIRTH TO AGE8: NORMAL DEVELOPMENT",3.0,"NB",""
"15:295:525","PRACTICUM IN APPLIED INFANT & EARLY CHILDHOOD DEVELOPMENT",3.0,"NB",""
"15:295:580","PSYCHOLOGY OF LEARNING",3.0,"NB",""
"15:295:609","RESEARCH IN LEARNING, COGNITION, AND DEVELOPMENT",3.0,"NB",""
"15:297:501","INTRODUCTION TO COUNSELING AND INTERVIEWSKILLS",3.0,"NB",""
"15:297:502","FOUNDATIONS OF SCHOOL COUNSELING",3.0,"NB",""
"15:297:508","FAMILY: SYSTEMS DEVELOPMENT",3.0,"NB",""
"15:297:510","CAREER COUNSELING AND DEVELOPMENT",3.0,"NB",""
"15:297:604","PROFESSIONAL ETHICS",3.0,"NB",""
"15:297:628","INTERNSHIP: SCHOOL COUNSELING",3.0,"NB",""
"15:299:516","LANGUAGE ARTS ACROSS CONTENT AREAS: UPPER ELEMENTARY AND MIDDLE SCHOOL",3.0,"NB",""
"15:299:561","SUPERVISED PRACTICUM: DIAGNOSIS AND     CORRECTION OF LITERACY NEEDS",3.0,"NB",""
"15:299:564","DIAGNOSIS AND CORRECTION OF LITERACY LEARNING NEEDS",3.0,"NB",""
"15:299:601","INDEPENDENT STUDY IN READING","","NB",""
"15:310:504","ECONOMICS OF EDUCATION",3.0,"NB",""
"15:310:551","EDUCATION AND SOCIETY",3.0,"NB",""
"15:310:561","HISTORY OF AFRICAN-AMERICAN EDUCATION",3.0,"NB",""
"15:310:607","SEMINAR: SPECIAL PROBLEMS IN EDUCATIONALTHEORY",3.0,"NB",""
"15:310:800","MATRICULATION CONTINUED",0.0,"NB",""
"15:310:866","GRADUATE ASSISTANTSHIP","","NB",""
"15:310:877","TEACHING ASSISTANTSHIP","","NB",""
"16:001:810","CIC TRAVELING SCHOLAR PROGRAM","","NB",""
"16:001:815","RBHS EXCHANGE","","NB",""
"16:001:816","PRINCETON EXCHANGE","","NB",""
"16:001:817","NB THEOLOG SEM EXCHG","","NB",""
"16:001:818","INTER-UNIV DOC CNSRM","","NB",""
"16:001:819","DREW EXCHANGE","","NB",""
"16:001:820","U PENN EXCHANGE","","NB",""
"16:001:897","FT STUDY ON CAMPUS",0.0,"NB",""
"16:001:898","FT STUDY OFF CAMPUS",0.0,"NB",""
"16:001:899","FT STUDY MATRIC CONT",0.0,"NB",""
"16:016:503","IND STUDY AFRICA",3.0,"NB",""
"16:070:505","HIST ANTHRO THEORY",3.0,"NB",""
"16:070:508","EVOLUTIONARY THEORY",3.0,"NB",""
"16:070:549","CULTURE & CAPITALISM",3.0,"NB",""
"16:070:600","FIELD STATEMENT",3.0,"NB",""
"16:070:601","FIELD STATEMENT",1.0,"NB",""
"16:070:701","RESEARCH IN ANTHRO","","NB",""
"16:070:800","MATRICULATION CONTD",0.0,"NB",""
"16:070:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:070:844","RESEARCH INTERNSHIP",0.0,"NB",""
"16:070:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:070:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:082:503","IND STUD ART HISTORY","","NB",""
"16:082:506","APPROACHES ART HIST",3.0,"NB",""
"16:082:530","FOUNDATIONS IN CULTURAL HERITAGE AND    PRESERVATION STUDIES",3.0,"NB",""
"16:082:590","INTERNSHIP IN CULTURAL HERITAGE AND PRESERVATION STUDIES",3.0,"NB",""
"16:082:593","STUDIES IN CULTURAL HERITAGE AND PRESERVATION STUDIES",3.0,"NB",""
"16:082:595","CURATORIAL INTERNSHIP I",0.0,"NB",""
"16:082:596","CURATORIAL INTERNSHIP II",0.0,"NB",""
"16:082:607","ADVANCED INTERNSHIP/FIELD STUDY",3.0,"NB",""
"16:082:659","PROBS IN HIST PHOTO",3.0,"NB",""
"16:082:697","EXHIBITION SEMINAR",3.0,"NB",""
"16:082:699","NON-THESIS STUDY",1.0,"NB",""
"16:082:701","RESEARCH IN ART HISTORY","","NB",""
"16:082:705","RES PROPOSAL IN A.H.","","NB",""
"16:082:707","RESEARCH IN CULTURAL HERITAGE AND PRESERVATION STUDIES","","NB",""
"16:082:800","MATRICULATION CONTD",0.0,"NB",""
"16:082:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:082:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:082:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:082:878","PART TA APPOINTMENT",3.0,"NB",""
"16:107:532","ATMOSPHERIC PHYSICS",3.0,"NB",""
"16:107:553","MECH PAST CLIM CHG",3.0,"NB",""
"16:107:603","IND STDY ATMOSPH SCI","","NB",""
"16:107:606","SP TOPC ATMOSPH SCI",3.0,"NB",""
"16:107:671","SEM IN ATMOSPH SCI",1.0,"NB",""
"16:107:701","RES ATMOSPHERIC SCI","","NB",""
"16:107:800","MATRICULATION CONTD",0.0,"NB",""
"16:107:811","FELLOWSHIP",0.0,"NB",""
"16:107:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:107:867","PART GA APPOINTMENT",3.0,"NB",""
"16:107:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:107:878","PART TA APPOINTMENT",3.0,"NB",""
"16:115:503","BIOCHEMISTRY",4.0,"NB",""
"16:115:511","MOL BIO & BIOCHEM",3.0,"NB",""
"16:115:555","EPIGENOMICS",3.0,"NB",""
"16:115:557","STATISTICS IN BIOMEDICAL SCIENCES",3.0,"NB",""
"16:115:701","RESEARCH IN BIOCHEMISTRY","","NB",""
"16:115:800","MATRICULATION CONTD",0.0,"NB",""
"16:115:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:115:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:115:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:115:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:125:501","MATHEMATICAL MODELING FOR BIOMEDICAL ENGINEERING",3.0,"NB",""
"16:125:513","VISION AND NEUROTECHNOLOGY",3.0,"NB",""
"16:125:550","CURRENT TRENDS IN NEURAL ENGINEERING",3.0,"NB",""
"16:125:572","BIOCONTROL, MODELING AND COMPUTATION",3.0,"NB",""
"16:125:574","BIOMECHANICS AND BIOMATERIALS",3.0,"NB",""
"16:125:587","BME SLAD SCH RES I",3.0,"NB",""
"16:125:589","BIOMEMS/BIONANO",3.0,"NB",""
"16:125:590","DRUG DELIVERY FUNDAMENTALS AND APPLICATIONS",3.0,"NB",""
"16:125:599","CO-OPERATIVE TRAINING IN BIOMEDICAL ENGINEERING","","NB",""
"16:125:601","ENGINEERING ETHICS AND SEMINAR",1.0,"NB",""
"16:125:603","TOPICS IN ADVANCED BIOTECHNOLOGY I",1.0,"NB",""
"16:125:605","BME SEMINAR",0.0,"NB",""
"16:125:607","PREP FUTR FACLTY I",1.0,"NB",""
"16:125:621","SPECIAL PROBLEMS I",3.0,"NB",""
"16:125:699","NON-THESIS STUDY","","NB",""
"16:125:701","RESEARCH IN BIOMEDICAL ENGINEERING","","NB",""
"16:125:800","MATRICULATION CONTD",0.0,"NB",""
"16:125:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:125:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:125:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:137:500","ETHICS FOR SCIENCE AND TECHNOLOGY MANAGEMENT",1.0,"NB",""
"16:137:502","PRINC OF COMM/LDRSHP",3.0,"NB",""
"16:137:503","COLLOQUIUM IN PROFESSIONALISM FOR SCIENCE & TECHNOLOGY MANAGEMENT",0.0,"NB",""
"16:137:504","COLLOQUIUM IN PROFESSIONALISM FOR SCIENCE AND TECHNOLOGY MANAGEMENT",1.0,"NB",""
"16:137:507","MARKET ASSESSMENT AND ANALYSIS FOR BUSINESS & SCIENCE",3.0,"NB",""
"16:137:510","DRUG DEV CONCEPT",3.0,"NB",""
"16:137:511","DRUG DIS PRECLIN DEV",3.0,"NB",""
"16:137:525","INTRODUCTION TO PRODUCT DESIGN AND DEVLOPMENT",3.0,"NB",""
"16:137:530","PRINCIPLES OF ACCOUNTING AND FINANCE FORSCIENCE & TECHNOLOGY MANAGEMENT",3.0,"NB",""
"16:137:531","INTRODUCTION TO USER EXPERIENCE DESIGN",3.0,"NB",""
"16:137:535","USABILITY EVALUATION",3.0,"NB",""
"16:137:536","UXD & PRODUCT DESIGN PRACTICUM",3.0,"NB",""
"16:137:537","MOBILE APPLICATION DEVELOPMENT FROM CONCEPT TO MARKET",3.0,"NB",""
"16:137:538","DATABASE AND DATA WAREHOUSING",3.0,"NB",""
"16:137:539","INTRODUCTION TO CLOUD AND BIG DATA SYSTEMS",3.0,"NB",""
"16:137:550","FUNDAMENTALS OF ANALYTICS AND DISCOVERY INFORMATICS",3.0,"NB",""
"16:137:551","ADVANCED ANALYTICS & PRACTICUM",3.0,"NB",""
"16:137:552","PYTHON METHODOLOGIES",3.0,"NB",""
"16:137:553","BUSINESS INTELLIGENCE WITH VISUAL ANALYTICS",3.0,"NB",""
"16:137:554","FUNDEMENTALS OF SUSTAINABILITY",3.0,"NB",""
"16:137:560","FUNDAMENTALS OF SYSTEMS ENGINEERING FOR ENGINEERING MANAGEMENT",3.0,"NB",""
"16:137:563","BASICS OF AI FOR SCIENCE PROFESSIONALS",3.0,"NB",""
"16:137:570","FUNDAMENTALS OF PERSONAL CARE SCIENCE",3.0,"NB",""
"16:137:576","CONCEPTS IN GLOBAL AGRICULTURE",3.0,"NB",""
"16:137:577","CURRENT REGULATIONS AND STANDARDS FOR FOODS IN DOMESTIC AND INTERNATIONAL TRADE",3.0,"NB",""
"16:137:578","CHEMISTRY OF FOOD AND PERSONAL          CARE PRODUCTS",3.0,"NB",""
"16:137:580","PRAC CLINICAL TRIAL",3.0,"NB",""
"16:137:581","STAT CLINICAL/TRAN",3.0,"NB",""
"16:137:582","FUNDAMENTALS OF REGULATORY AFFAIRS",3.0,"NB",""
"16:137:586","COSMETIC QUALITY, SAFETY AND GLOBAL     REGULATION",3.0,"NB",""
"16:137:600","MNG SCI/TECH CAPSTNE",3.0,"NB",""
"16:137:601","SPEC TPC IN SCI/TECH",3.0,"NB",""
"16:137:602","SPEC TPC IN SCI/TECH",3.0,"NB",""
"16:137:603","SPEC TPC IN SCI/TECH",3.0,"NB",""
"16:137:605","SPECIAL PROBLEMS IN SCIENCE AND BUSINESS","","NB",""
"16:137:606","SPECIAL TOPIC IN SCI/TECH",3.0,"NB",""
"16:137:607","SPECIAL TOPICS\:ADVANCED TOPICS IN PERSONAL CARE SCIENCE & FORMULATIONS",3.0,"NB",""
"16:137:608","PROFESSIONAL INTERNSHIP","","NB",""
"16:137:611","RESEARCH INTERNSHIP","","NB",""
"16:137:615","CNCPTS BIOTECH/GENOM",3.0,"NB",""
"16:137:650","TPCS MNGMT & PRF DVL","","NB",""
"16:137:653","EXTERNSHIP EXPERIENCE I",3.0,"NB",""
"16:137:800","MATRICULATION CONTD",0.0,"NB",""
"16:148:598","SEM CELL&DEVEL BIO",1.0,"NB",""
"16:148:610","LABORATORY ROTATION",2.0,"NB",""
"16:148:611","LABORATORY ROTATION",2.0,"NB",""
"16:148:701","RESEARCH IN BIOLOGY","","NB",""
"16:148:800","MATRICULATION CONTD",0.0,"NB",""
"16:148:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:148:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:148:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:148:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:155:501","ADVANCED FLUID MECHANICS",3.0,"NB",""
"16:155:507","ANALYTICAL AND DATA-DRIVEN APPROACHES FOR MODELING AND SIMULATION",3.0,"NB",""
"16:155:511","ADVANCED THERMODYNAMICS AND STATISTICAL MECHANICS",3.0,"NB",""
"16:155:531","BIOCHEMICAL ENGINEERING",3.0,"NB",""
"16:155:533","BIOSEPARATIONS",3.0,"NB",""
"16:155:541","PHARMACEUTICAL MATERIALS ENGINEERING",3.0,"NB",""
"16:155:544","DRUG DELIVERY FUNDAMENTALS AND APPLICATIONS",3.0,"NB",""
"16:155:545","MAKING MEDICINE: MANUFACTURING ACTIVE PHARMACEUTICAL INGREDIENTS",3.0,"NB",""
"16:155:547","STATISTICAL ANALYSIS AND DESIGN OF PHARMACEUTICAL OPERATIONS",3.0,"NB",""
"16:155:571","SUSTAINABLE, RENEWABLE AND CLEAN ENERGY",3.0,"NB",""
"16:155:589","SPECIAL PROBLEMS IN CHEMICAL AND        BIOCHEMICAL ENGINEERING",3.0,"NB",""
"16:155:601","CHEM ENG GRAD SEM",0.0,"NB",""
"16:155:611","PRACTICAL TRAINING IN CHEMICAL & BIOCHEMICAL ENGINEERING","","NB",""
"16:155:701","RESEARCH IN CHEMICAL ENGINEERING","","NB",""
"16:155:800","MATRICULATION CONTD",0.0,"NB",""
"16:155:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:155:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:155:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:155:867","PART GA APPOINTMENT",3.0,"NB",""
"16:155:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:155:878","PART TA APPOINTMENT",3.0,"NB",""
"16:160:511","ADV ORGANIC CHEM I",3.0,"NB",""
"16:160:521","ATOMIC&MOLECUL STRUC",3.0,"NB",""
"16:160:525","CHEM THERMODYNAMICS",3.0,"NB",""
"16:160:537","BIOPHYSICAL CHEM I",3.0,"NB",""
"16:160:571","ADVANCED INORG CHEM",3.0,"NB",""
"16:160:582","CHEMICAL BIOLOGY",3.0,"NB",""
"16:160:601","IND STUDIES IN CHEM","","NB",""
"16:160:603","INTRO TO RESEARCH",1.0,"NB",""
"16:160:605","LAB ROTATION CHEM I","","NB",""
"16:160:607","RESEARCH COLLOQUIUM",1.0,"NB",""
"16:160:611","SEMINAR IN CHEM",1.0,"NB",""
"16:160:701","RESEARCH CHEMISTRY","","NB",""
"16:160:800","MATRICULATION CONTD",0.0,"NB",""
"16:160:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:160:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:160:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:160:867","PART GA APPOINTMENT",3.0,"NB",""
"16:160:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:160:878","PART TA APPOINTMENT",3.0,"NB",""
"16:165:800","MATRICULATION CONTD",0.0,"NB",""
"16:180:517","STRUCTURAL DYNAMICS",3.0,"NB",""
"16:180:518","DESIGN LATERAL LOADS",3.0,"NB",""
"16:180:524","BRIDGE DESIGN I",3.0,"NB",""
"16:180:545","ADV CONST ENG MGMT I",3.0,"NB",""
"16:180:548","INFRASTRUCTURE MANAGEMENT SYSTEM",3.0,"NB",""
"16:180:550","BUILDING INFORMATION MODELING",3.0,"NB",""
"16:180:551","RAILROAD TRANSPORTATION SYSTEM",3.0,"NB",""
"16:180:555","RAILWAY TRACK ENGINEERING AND SAFETY",3.0,"NB",""
"16:180:561","ADV WAT SUP&SEWERAGE",3.0,"NB",""
"16:180:580","ENGRG ROCK MECHANICS",3.0,"NB",""
"16:180:581","STABILIZ OF SOILS",3.0,"NB",""
"16:180:582","EARTHQUAKE ENGG",3.0,"NB",""
"16:180:590","COASTAL ENGINEERING",3.0,"NB",""
"16:180:591","SUSTAINABLE ENVIRONMENTAL BIOTECHNOLOGY",3.0,"NB",""
"16:180:595","CIVIL INFRASTRUCTURE AND LAND           DEVELOPMENT",3.0,"NB",""
"16:180:601","ADVANCED TOPICS IN CIVIL ENGINEERING","","NB",""
"16:180:611","ADVANCED TOPICS IN ENVIRONMENTAL ENGINEERING","","NB",""
"16:180:691","SEM CIV&ENVN ENG I",0.0,"NB",""
"16:180:693","SPECIAL PROJECT",3.0,"NB",""
"16:180:701","RESEARCH IN CIVIL AND ENVIRONMENTAL ENGINEERING","","NB",""
"16:180:800","MATRICULATION CONTD",0.0,"NB",""
"16:180:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:180:844","RESEARCH INTERNSHIP",0.0,"NB",""
"16:180:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:180:867","PART GA APPOINTMENT",3.0,"NB",""
"16:180:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:180:878","PART TA APPOINTMENT",3.0,"NB",""
"16:185:500","PROSEM COG SCI",3.0,"NB",""
"16:185:601","SEM COG SCI II",3.0,"NB",""
"16:185:602","SEM COG SCI III",3.0,"NB",""
"16:185:699","IND STUDY COG SCI",3.0,"NB",""
"16:186:855","INTRO COLLEGE TEACH",0.0,"NB",""
"16:187:501","LEADERSHIP HIGHER ED",0.0,"NB",""
"16:190:507","READINGS IN CLASSICS","","NB",""
"16:190:509","MATERIALS & METHODS","","NB",""
"16:190:519","LATIN POETRY SEMINAR",3.0,"NB",""
"16:190:654","GREEK ORATORY",3.0,"NB",""
"16:190:701","RESEARCH IN CLASSICS","","NB",""
"16:190:800","MATRICULATION CONTD",0.0,"NB",""
"16:190:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:190:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:194:600","PH.D. COLLOQUIUM",0.0,"NB",""
"16:194:601","COMMUNICATION, INFORMATION & MEDIA PRO- SEMINAR",3.0,"NB",""
"16:194:604","QUANTITATIVE RESEARCH METHODS",3.0,"NB",""
"16:194:608","RESEARCH PRACTICUM",3.0,"NB",""
"16:194:610","SEMINAR IN INFORMATION STUDIES",3.0,"NB",""
"16:194:623","RESEARCH DESIGN",3.0,"NB",""
"16:194:631","MEDIA THEORY AND RESEARCH",3.0,"NB",""
"16:194:670","TOPICS IN COMMUNICATION PROCESSES I",3.0,"NB",""
"16:194:671","TOPICS IN COMMUNICATION PROCESSES II",3.0,"NB",""
"16:194:677","TOPICS IN LIBRARY AND INFORMATION SCIENCE III",3.0,"NB",""
"16:194:678","TOPICS IN LIBRARY AND INFORMATION SCIENCE IV",3.0,"NB",""
"16:194:682","TOPICS IN MEDIA STUDY III",3.0,"NB",""
"16:194:695","TEACHING APPRENTICESHIP",0.0,"NB",""
"16:194:696","SPECIAL TOPICS",3.0,"NB",""
"16:194:698","INDEPENDENT STUDY",3.0,"NB",""
"16:194:699","INDEPENDENT STUDY",3.0,"NB",""
"16:194:701","RESEARCH IN CILS","","NB",""
"16:194:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:194:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:194:866","GRADUATE ASSISTANTSHIP",6.0,"NB",""
"16:194:867","PART TA APPOINTMENT",3.0,"NB",""
"16:194:877","TEACHING ASSISTANTSHIP",6.0,"NB",""
"16:194:878","PART TA APPOINTMENT",3.0,"NB",""
"16:195:517","INDIVIDUAL STUDIES IN COMPARATIVE LITERATURE",3.0,"NB",""
"16:195:521","TPCS NON-WESTERN LIT",3.0,"NB",""
"16:195:522","FILM AND THEORY",3.0,"NB",""
"16:195:606","THEORY/PRACTICE TRAN",3.0,"NB",""
"16:195:608","ADV TPCS IN COMP LIT",3.0,"NB",""
"16:195:701","RESEARCH IN COMPARATIVE LITERATURE","","NB",""
"16:195:800","MATRICULATION CONTD",0.0,"NB",""
"16:195:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:195:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:195:878","PART TA APPOINTMENT",3.0,"NB",""
"16:198:505","COMPUTER STRUCTURES",3.0,"NB",""
"16:198:508","FORMAL LANGUAGES & AUTOMATA",3.0,"NB",""
"16:198:512","INTRODUCTION TO DATA STRUCTURES AND ALGORITHMS",3.0,"NB",""
"16:198:513","DESIGN AND ANALYSIS OF DATA STRUCTURES AND ALGORITHMS",3.0,"NB",""
"16:198:515","PROGRAMMING LANGUAGES AND COMPILERS I",3.0,"NB",""
"16:198:518","OPERATING SYSTEMS DESIGN",3.0,"NB",""
"16:198:520","INTRO TO ARTIF INTEL",3.0,"NB",""
"16:198:523","COMPUTER GRAPHICS",3.0,"NB",""
"16:198:525","BRAIN INSPIRED COMPUTING",3.0,"NB",""
"16:198:529","COMPUTATNAL GEOMETRY",3.0,"NB",""
"16:198:530","PRINCIPLES OF ARTIFICIAL INTELLIGENCE",3.0,"NB",""
"16:198:535","MACHINE LEARNING I",3.0,"NB",""
"16:198:550","MASSIVE DATA MINING",3.0,"NB",""
"16:198:560","INTRODUCTION TO COMPUTATIONAL ROBOTICS",3.0,"NB",""
"16:198:580","TOPICS IN COMPUTERS IN BIOMEDICINE",3.0,"NB",""
"16:198:596","TOPICS IN THE FOUNDATIONS OF COMPUTER SCIENCE",3.0,"NB",""
"16:198:598","TOPICS IN A I",3.0,"NB",""
"16:198:599","DESIGN SOC COG ROBOT",3.0,"NB",""
"16:198:601","SELECTED PROBLEMS IN COMPUTER SCIENCE","","NB",""
"16:198:604","SEL PROB COMP SCI","","NB",""
"16:198:672","SEMINAR COMPUTER SCI",3.0,"NB",""
"16:198:701","RESEARCH IN COMPUTER SCIENCE","","NB",""
"16:198:704","RESEARCH IN COMPUTER SCIENCE MS THESIS","","NB",""
"16:198:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:198:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:198:844","RESEARCH INTERNSHIP",0.0,"NB",""
"16:198:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:198:866","GRADUATE ASSISTANTSHIP",6.0,"NB",""
"16:198:867","PART GA APPOINTMENT",3.0,"NB",""
"16:198:877","TEACHING ASSISTANTSHIP",6.0,"NB",""
"16:198:878","PART TA APPOINTMENT",3.0,"NB",""
"16:215:507","ADVANCED PLANT SYSTEMATICS",3.0,"NB",""
"16:215:508","PLANT SYSTEMATICS LAB",1.0,"NB",""
"16:215:520","LANDSCAPE ECOLOGY",3.0,"NB",""
"16:215:575","QUANTITATIVE ECOLOGY AND EVOLUTION",3.0,"NB",""
"16:215:599","SPECIAL TOPICS","","NB",""
"16:215:600","SPECIAL TOPICS","","NB",""
"16:215:601","SEMINAR IN ECOLOGY",1.0,"NB",""
"16:215:604","SPECIAL TOPICS IN ECOLOGY","","NB",""
"16:215:605","PROBLEMS IN ECOLOGY","","NB",""
"16:215:606","PROBLEMS IN ECOLOGY","","NB",""
"16:215:701","RESEARCH IN ECOLOGY","","NB",""
"16:215:800","MATRICULATION CONTD",0.0,"NB",""
"16:215:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:215:844","RESEARCH INTERNSHIP",0.0,"NB",""
"16:215:855","GRADUATE TRAINEESHIP",0.0,"NB",""
"16:215:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:215:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:217:501","PRO-SEMINAR I: CRITICAL APPROACHES TO EAST ASIAN STUDIES",3.0,"NB",""
"16:217:515","WOMEN IN PRE-MODERN CHINA",3.0,"NB",""
"16:217:525","NATURE IN CHINESE LITERATURE",3.0,"NB",""
"16:217:593","INDEPENDENT STUDY IN EAST ASIAN LANGUAGES AND CULTURES","","NB",""
"16:217:701","RESEARCH IN EAST ASIAN LANGUAGES AND CULTURES","","NB",""
"16:217:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:220:551","INTRO MATH ECONOMICS",3.0,"NB",""
"16:220:552","INTRO ECONOMETRICS",3.0,"NB",""
"16:220:560","COMPUTATIONAL METHODS FOR ECONOMICS",3.0,"NB",""
"16:220:585","ADVANCED MICROECONOMIC THEORY",3.0,"NB",""
"16:220:600","MATHEMATICAL METHODS FOR MICROECONOMICS",3.0,"NB",""
"16:220:601","MICROECONOMIC THEORY I",3.0,"NB",""
"16:220:604","MACROECONOMIC THEORY I",3.0,"NB",""
"16:220:606","ADVANCED ECONOMIC STATISTICS",3.0,"NB",""
"16:220:608","ECONOMETRICS II",3.0,"NB",""
"16:220:609","APPLIED ECONOMETRICS FOR MICROECONOMICS",3.0,"NB",""
"16:220:623","INDUSTRIAL ORGANIZATION II",3.0,"NB",""
"16:220:630","FINANCIAL ECONOMICS I",3.0,"NB",""
"16:220:650","ADVANCED TOPICS IN MACROECONOMICS",3.0,"NB",""
"16:220:701","RESEARCH IN ECONOMICS","","NB",""
"16:220:719","SEMINAR IN LABOR AND HUMAN RESOURCES",3.0,"NB",""
"16:220:728","COMPUTATIONAL METHODS IN ECONOMETRICS",3.0,"NB",""
"16:220:730","INDIVIDUAL STUDIES IN ECONOMICS",3.0,"NB",""
"16:220:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:220:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:220:866","FULL GA APPOINTMENT",6.0,"NB",""
"16:220:867","PART GA APPOINTMENT",3.0,"NB",""
"16:220:877","FULL TA APPOINTMENT",6.0,"NB",""
"16:220:878","PART TA APPOINTMENT",3.0,"NB",""
"16:300:501","PROSEMINAR IN EDUCATIONAL THEORIES AND PRACTICE",3.0,"NB",""
"16:300:509","QUALITATIVE RESEARCH METHODS IN EDUCATION: INTRODUCTION",3.0,"NB",""
"16:300:511","QUANTITATIVE RESEARCH METHODS IN EDUCATION I: INTRODUCTION",3.0,"NB",""
"16:300:513","QUALITATIVE RESEARCH METHODS IN EDUCATION II: DESIGN AND ANALYSIS",3.0,"NB",""
"16:300:518","QUANTITATIVE EDUCATIONAL RESEARCH       DESIGNS",3.0,"NB",""
"16:300:541","ECONOMICS OF EDUCATION EQUITY AND       EFFICIENCY",3.0,"NB",""
"16:300:582","EDUCATIONAL PSYCHOLOGY II: THEORIES OF COGNITION AND INSTRUCTION",3.0,"NB",""
"16:300:600","PRETHESIS RESEARCH",3.0,"NB",""
"16:300:601","PRETHESIS RESEARCH",3.0,"NB",""
"16:300:695","TOPICS IN EDUCATIONAL PSYCHOLOGY",3.0,"NB",""
"16:300:699","INDEPENDENT STUDY IN EDUCATION",3.0,"NB",""
"16:300:701","RESEARCH IN EDUCATION","","NB",""
"16:300:800","MATRICULATION CONTINUED",0.0,"NB",""
"16:300:811","GRADUATE FELLOWSHIP",0.0,"NB",""
"16:300:866","GRADUATE ASSISTANTSHIP",6.0,"NB",""
"16:300:867","PART TIME GRADUATE ASSISTANTSHIP",3.0,"NB",""
"16:300:877","FULL-TIME TEACHING ASSISTANTSHIP",6.0,"NB",""
"16:300:878","PART-TIME TEACHING ASSISTANTSHIP",3.0,"NB",""
"16:332:501","SYSTEM ANALYSIS",3.0,"NB",""
"16:332:503","PROGRAMMING FINANCE",3.0,"NB",""
"16:332:515","REINFORCEMENT LEARNING FOR ENGINEERS",3.0,"NB",""
"16:332:516","CLOUD COMPUTING AND BIG DATA",3.0,"NB",""
"16:332:518","MOBILE EMBEDDED SYSTEMS AND ON-DEVICE AI",3.0,"NB",""
"16:332:519","ADV TOPICS SYS ENGG",3.0,"NB",""
"16:332:521","DIGITAL SIGNAL ANALYTICS",3.0,"NB",""
"16:332:532","MULTIMODAL MACHINE LEARNING FOR SENSING SYSTEMS",3.0,"NB",""
"16:332:539","ADVANCED TOPICS IN INFORMATION PROCESSING",3.0,"NB",""
"16:332:541","STOCHASTIC SIG & SYS",3.0,"NB",""
"16:332:543","COMMUNICATION NETS I",3.0,"NB",""
"16:332:546","WIRELESS COMMUN TECH",3.0,"NB",""
"16:332:557","QUANTUM COMPUTING AND COMMUNICATIONS ALGORITHMS",3.0,"NB",""
"16:332:561","MACHINE VISION",3.0,"NB",""
"16:332:563","COMP ARCH I",3.0,"NB",""
