"code","title","subject"
"MAD6909","Research Report","MAD - Mathematics Discrete"
"MAD6918","Directed Research","MAD - Mathematics Discrete"
"MAD6938","Special Topics","MAD - Mathematics Discrete"
"MAD7939","Special Topics","MAD - Mathematics Discrete"
"MAE5327","Teaching Middle School Mathematics","MAE - Mathematics Education"
"MAE5336","Current Methods in Secondary School Mathematics","MAE - Mathematics Education"
"MAE5917","Directed Research","MAE - Mathematics Education"
"MAE5935","Post-Secondary Mathematics","MAE - Mathematics Education"
"MAE5937","Special Topics","MAE - Mathematics Education"
"MAE6178","Tertiary-level Mathematics Instruction","MAE - Mathematics Education"
"MAE6318","Current Methods in Elementary School Mathematics","MAE - Mathematics Education"
"MAE6337","Teaching Algebra in the Secondary School","MAE - Mathematics Education"
"MAE6338","Teaching Geometry in the Secondary School","MAE - Mathematics Education"
"MAE6517","Diagnosis/Remediation of Difficulties in Mathematics for the Classroom Teacher","MAE - Mathematics Education"
"MAE6641","Problem Solving and Critical Thinking Skills","MAE - Mathematics Education"
"MAE6656","Using Technology in the Instruction of K-12 Mathematics","MAE - Mathematics Education"
"MAE6899","Seminar in Teaching Mathematics","MAE - Mathematics Education"
"MAE6909","Research Report","MAE - Mathematics Education"
"MAE6918","Directed Research","MAE - Mathematics Education"
"MAE6938","Special Topics","MAE - Mathematics Education"
"MAE6949","Cooperative Education in Mathematics Education","MAE - Mathematics Education"
"MAE7367","Instructional Coaching in K-8 Mathematics","MAE - Mathematics Education"
"MAE7640","History of Mathematics Education","MAE - Mathematics Education"
"MAE7795","Seminar on Research in Mathematics Education","MAE - Mathematics Education"
"MAE7804","Content Knowledge for Teaching Mathematics II","MAE - Mathematics Education"
"MAE7805","Policies, Practices, and Structures in Mathematics Education","MAE - Mathematics Education"
"MAE7817","Content Knowledge for Teaching Mathematics I","MAE - Mathematics Education"
"MAE7819","Professional Leadership in K-8 Mathematics Education","MAE - Mathematics Education"
"MAE7919","Research","MAE - Mathematics Education"
"MAE7930","Seminar in K-8 Mathematics Education","MAE - Mathematics Education"
"MAE7945","Internship in Mathematics Education","MAE - Mathematics Education"
"MAN5917","Directed Research","MAN - Management"
"MAN5937","Special Topics","MAN - Management"
"MAN6066","Ethical Leadership","MAN - Management"
"MAN6146","Professional Leadership I","MAN - Management"
"MAN6147","Professional Leadership II","MAN - Management"
"MAN6245","Organizational Behavior and Development","MAN - Management"
"MAN6285","Change Management","MAN - Management"
"MAN6296","Executive Leadership","MAN - Management"
"MAN6305","Human Resources Management","MAN - Management"
"MAN6311","Advanced Topics in Human Resources Management","MAN - Management"
"MAN6325","Applied Research Tools","MAN - Management"
"MAN6385","Strategic Human Resources Management","MAN - Management"
"MAN6395","Leadership Development and Coaching","MAN - Management"
"MAN6448","Conflict Resolution and Negotiation","MAN - Management"
"MAN6581","Project Management","MAN - Management"
"MAN6721","Applied Strategy and Business Policy","MAN - Management"
"MAN6909","Research Report","MAN - Management"
"MAN6915","Applied Field Project","MAN - Management"
"MAN6918","Directed Research","MAN - Management"
"MAN6938","Management Research Forum","MAN - Management"
"MAN7207","Organization Theory","MAN - Management"
"MAN7275","Organizational Behavior","MAN - Management"
"MAN7776","Business-level Strategic Management","MAN - Management"
"MAN7900","Directed Readings in Management","MAN - Management"
"MAN7916","Seminar in Management Research","MAN - Management"
"MAN7919","Research","MAN - Management"
"MAN7922","Management Research Forum","MAN - Management"
"MAN7939","Special Topics","MAN - Management"
"MAN7940","Using Sports Data to Advance Theory and Practice in Academe and Industry","MAN - Management"
"MAP5117","Mathematical Modeling","MAP - Mathematics Applied"
"MAP5214","Stochastic Analysis with Applications","MAP - Mathematics Applied"
"MAP5336","Ordinary Differential Equations and Applications","MAP - Mathematics Applied"
"MAP5415","Introduction to Fourier Analysis","MAP - Mathematics Applied"
"MAP5426","Special Functions","MAP - Mathematics Applied"
"MAP5435","Advanced Mathematics for Engineers","MAP - Mathematics Applied"
"MAP5606","Differential Equations for Financial Mathematics","MAP - Mathematics Applied"
"MAP5612","Computational Methods for Financial Mathematics I","MAP - Mathematics Applied"
"MAP5641","Financial Mathematics I","MAP - Mathematics Applied"
"MAP5917","Directed Research","MAP - Mathematics Applied"
"MAP5931","Proseminar for Financial Mathematics","MAP - Mathematics Applied"
"MAP5933","Seminar in Financial Mathematics","MAP - Mathematics Applied"
"MAP5937","Special Topics","MAP - Mathematics Applied"
"MAP6111","Mathematical Statistics","MAP - Mathematics Applied"
"MAP6118","Introduction to Nonlinear Dynamics","MAP - Mathematics Applied"
"MAP6168","Mathematical Modeling II","MAP - Mathematics Applied"
"MAP6195","Mathematical Foundations for Massive Data Modeling and Analysis","MAP - Mathematics Applied"
"MAP6197","Mathematical Introduction to Deep Learning","MAP - Mathematics Applied"
"MAP6207","Optimization Theory","MAP - Mathematics Applied"
"MAP6218","Stochastic Calculus","MAP - Mathematics Applied"
"MAP6356","Partial Differential Equations","MAP - Mathematics Applied"
"MAP6385","Applied Numerical Mathematics","MAP - Mathematics Applied"
"MAP6387","Numerical Linear Algebra","MAP - Mathematics Applied"
"MAP6407","Integral Equations and the Calculus of Variations","MAP - Mathematics Applied"
"MAP6408","Perturbations and Asymptotic Methods","MAP - Mathematics Applied"
"MAP6416","Applied and Computational Harmonic Analysis","MAP - Mathematics Applied"
"MAP6419","Advanced Transform Methods","MAP - Mathematics Applied"
"MAP6420","Generalized Functions","MAP - Mathematics Applied"
"MAP6421","Integral Equations","MAP - Mathematics Applied"
"MAP6424","Transform Methods","MAP - Mathematics Applied"
"MAP6438","Mathematical Fluid-Flow Theory I","MAP - Mathematics Applied"
"MAP6445","Approximation Techniques","MAP - Mathematics Applied"
"MAP6465","Wavelets and Their Applications","MAP - Mathematics Applied"
"MAP6469","Bayesian Analysis and Approximation Theory","MAP - Mathematics Applied"
"MAP6474","Probability for Computing and AI","MAP - Mathematics Applied"
"MAP6616","Computational Methods for Financial Mathematics II","MAP - Mathematics Applied"
"MAP6642","Financial Mathematics II","MAP - Mathematics Applied"
"MAP6646","Risk Management for Financial Mathematics","MAP - Mathematics Applied"
"MAP6909","Research Report","MAP - Mathematics Applied"
"MAP6918","Directed Research","MAP - Mathematics Applied"
"MAP6938","ST: Theory and Applications of q-series","MAP - Mathematics Applied"
"MAP7119","Advanced Nonlinear Dynamics","MAP - Mathematics Applied"
"MAP7359","Advanced Topics in Partial Differential Equations","MAP - Mathematics Applied"
"MAP7386","Numerical Solutions of PDE","MAP - Mathematics Applied"
"MAP7439","Mathematical Fluid-Flow Theory II","MAP - Mathematics Applied"
"MAP7919","Research","MAP - Mathematics Applied"
"MAR5917","Directed Research","MAR - Marketing"
"MAR5937","Special Topics","MAR - Marketing"
"MAR6409","Lead Management","MAR - Marketing"
"MAR6416","Sales and Marketing Strategies","MAR - Marketing"
"MAR6466","Strategic Supply Chain and Operations Management","MAR - Marketing"
"MAR6476","Sales Force Management","MAR - Marketing"
"MAR6477","Sales Analytics","MAR - Marketing"
"MAR6646","Marketing Analytics for Strategic Decision Making","MAR - Marketing"
"MAR6722","Digital Marketing Management","MAR - Marketing"
"MAR6729","Marketing of High Technology Products","MAR - Marketing"
"MAR6816","Strategic Marketing Management","MAR - Marketing"
"MAR6849","Services Marketing","MAR - Marketing"
"MAR6909","Research Report","MAR - Marketing"
"MAR6918","Directed Research","MAR - Marketing"
"MAR6938","Special Topics","MAR - Marketing"
"MAR7575","Seminar in Consumer Behavior","MAR - Marketing"
"MAR7626","Multivariate Analysis for Business Research","MAR - Marketing"
"MAR7638","Seminar in Marketing Theory, Scaling, and Measurement","MAR - Marketing"
"MAR7666","Seminar in Marketing Models I","MAR - Marketing"
"MAR7667","Seminar in Marketing Models II","MAR - Marketing"
"MAR7807","Seminar in Marketing Strategy I","MAR - Marketing"
"MAR7808","Seminar in Marketing Strategy II","MAR - Marketing"
"MAR7919","Research","MAR - Marketing"
"MAR7939","Special Topics","MAR - Marketing"
"MAS5145","Advanced Linear Algebra and Matrix Theory","MAS - Mathematics Algebraic Structures"
"MAS5311","Algebra I","MAS - Mathematics Algebraic Structures"
"MAS5917","Directed Research","MAS - Mathematics Algebraic Structures"
"MAS5937","Special Topics","MAS - Mathematics Algebraic Structures"
"MAS6116","Introduction to Random Matrix Theory","MAS - Mathematics Algebraic Structures"
"MAS6312","Algebra II","MAS - Mathematics Algebraic Structures"
"MAS6909","Research Report","MAS - Mathematics Algebraic Structures"
"MAS6918","Directed Research","MAS - Mathematics Algebraic Structures"
"MAS6938","Special Topics","MAS - Mathematics Algebraic Structures"
"MAS7919","Doctoral Research","MAS - Mathematics Algebraic Structures"
"MAS7980","Doctoral Dissertation","MAS - Mathematics Algebraic Structures"
"MAT5712","Scientific Computing","MAT - Mathematics"
"MCB5117C","Microbial Genomics","MCB - Microbiology"
"MCB5205","Infectious Processes","MCB - Microbiology"
"MCB5208","Cellular Microbiology: Host-Pathogen Interactions","MCB - Microbiology"
"MCB5209","Microbial Stress Response","MCB - Microbiology"
"MCB5225","Molecular Biology of Disease","MCB - Microbiology"
"MCB5415","Cellular Metabolism","MCB - Microbiology"
"MCB5505","Molecular Virology","MCB - Microbiology"
"MCB5654","Applied Microbiology","MCB - Microbiology"
"MCB5722C","Methods in Biotechnology","MCB - Microbiology"
"MCB5917","Directed Research","MCB - Microbiology"
"MCB5932","Current Topics in Molecular Biology","MCB - Microbiology"
"MCB5937","Special Topics","MCB - Microbiology"
"MCB6026","Molecular Biology and Microbiology Capstone","MCB - Microbiology"
"MCB6226","Molecular Diagnostics","MCB - Microbiology"
"MCB6252","Human Body 3 (HB3): Health and Disease","MCB - Microbiology"
"MCB6273","Advanced Topics in Infectious Processes","MCB - Microbiology"
"MCB6314","Industrial Perspectives Seminar","MCB - Microbiology"
"MCB6417C","Microbial Metabolism","MCB - Microbiology"
"MCB6723","Practice of Biomolecular Science","MCB - Microbiology"
"MCB6909","Research Report","MCB - Microbiology"
"MCB6918","Directed Research","MCB - Microbiology"
"MCB6938","Seminar","MCB - Microbiology"
"MDC7002","Transition to Core Clerkships","MDC - Medicine Clinical Clerkship"
"MDC7180","Core Clerkship in Obstetrics and Gynecology","MDC - Medicine Clinical Clerkship"
"MDC7200","Core Clerkship in Internal and Family Medicine","MDC - Medicine Clinical Clerkship"
"MDC7400","Core Clerkship in Pediatrics","MDC - Medicine Clinical Clerkship"
"MDC7600","Core Clerkship in Surgery and Surgical Selectives","MDC - Medicine Clinical Clerkship"
"MDC7710","Core Clerkship in Emergency Medicine","MDC - Medicine Clinical Clerkship"
"MDC7800","Core Clerkship in Neurology","MDC - Medicine Clinical Clerkship"
"MDC7830","Core Clerkship in Psychiatry","MDC - Medicine Clinical Clerkship"
"MDC8003","Intersession I","MDC - Medicine Clinical Clerkship"
"MDC8004","Intersession II","MDC - Medicine Clinical Clerkship"
"MDE6171","Core Clinical Rotation - Pediatric Genetics","MDE - Medical Electives"
"MDE6172","Core Clinical Rotation - Adult Oncology Genetics","MDE - Medical Electives"
