"course_code","course_name","description","department","credits"
"HISTORY 142","HISTORY OF SOUTH ASIA TO THE PRESENT","Survey of the development of societies within the Indian subcontinent. Equal segments for the ancient, medieval and modern periods.","History (HISTORY)","3-4 credits."
"HISTORY/​ED POL  143","HISTORY OF RACE AND INEQUALITY IN URBAN AMERICA","Examine the historical relationships between metropolitan change, economic transformation, and the construction of race and how those processes have shaped mass incarceration, educational, housing, and income inequality, and the experiences of racial/ethnic minorities who have been marginalized or discriminated against. Key questions include: What is the historical nature of inequality and opportunity in metropolitan America? What policies and ideas have historically promoted inequality, and how have those policies and ideas shifted over time? How have marginalized people responded to inequality, and what impacts have various modes of resistance had? Lastly, what is ""race,"" how has its meaning changed over time, and how has it historically shaped inequality and opportunity?","History (HISTORY)","3 credits."
"HISTORY 145","AMERICA AND CHINA, 1776-TODAY","Analyzes the relationship between China and the United States since the birth of the U.S. in 1776, and tracks how the relationship has changed over time. Seeks to offer a broader perspective on the US-China relationship that includes not only diplomacy and war, but also culture, economics, and domestic politics. Contextualize the steady drumbeat of news stories about America and China, and make educated, historically rooted arguments about China, the US, and their complex relationship.","History (HISTORY)","3-4 credits."
"HISTORY/​INTL ST  146","A GLOBAL HISTORY OF NOW","An introduction to key historical events, movements, and systems that have shaped our present moment.  Examines the relationship  between empire-building and anti-colonial movements from the late 18th century to the current day.  Focuses on the political, economic, and social/cultural dimensions of major global history themes, such as colonialism, capitalism, and revolution.","History (HISTORY)","3-4 credits."
"HISTORY/​CHICLA  151","THE NORTH AMERICAN WEST TO 1850","Explores the history of places that have been called the American West before 1850. We start with Indigenous occupation; continue with European invasion and the creation of two new nations, Mexico and the U.S.; and end with U.S. conquest. We watch Indian lands becoming the object of Spanish, French, and English empires, and then see European incursions giving way to the hopes of new nation-states and newly empowered Indian peoples like Lakotas and Comanches. After studying the trails and trades that brought newcomers west, we reach key converging events: U.S. seizure of the Mexican North, resolution of the Oregon boundary dispute, discovery of western gold, West Coast arrival of Chinese immigrants, and Mormon exodus to the Great Basin. We use economic, environmental, political, cultural, and social analyses, and we attend to the dreams of many westerners: of North American, Latin American, European, African, and Asian origin or descent, and of all genders and class statuses.","History (HISTORY)","3-4 credits."
"HISTORY/​CHICLA  152","THE UNITED STATES WEST SINCE 1850","Introduction to histories of places that have been called the American West, focusing on the period since 1850. Beginning in the mid nineteenth century, the United States sought to establish power over vast western regions that it claimed on maps but did not in fact control. Moving through the twentieth century to the present day, considers how attention to the American West allows us to reimagine US history more broadly - and how the United States represents just one facet the region's pasts. Learn to think like a historian by analyzing primary sources, evaluating competing narratives, and formulating arguments about the past. Investigate how people, ideas, and infrastructures have transformed a region repeatedly redrawn and consider the ongoing legacies of the past - and the stories we tell about it - in the American West today.","History (HISTORY)","3-4 credits."
"HISTORY/​CHICLA  153","LATINA/LATINO/LATINX HISTORY","Examines the historical, social, and legal experiences of Latinas/Latinos/Latinxs in the US since the mid-1800s with emphasis on Mexican migrations. Latinxs became an important part of the US population through western expansion, conquest, and immigration. We will learn about the 3 main Latinx groups in the US: Mexicans, Puerto Ricans, and Cubans, but will also learn about other Latinx communities. We begin with an examination of conquest by studying the Treaty of Guadalupe Hidalgo that annexed roughly half of former Mexican territory and the Spanish-American War that resulted in the possession of Puerto Rico. Then, we examine the history of Latinx immigration to understand the experiences of Mexicans, Central Americans, South Americans, and people from the Caribbean who have immigrated to the US in search of economic opportunities and political asylum. This course serves as an introduction to the varied experiences of Latinxs in the US in order to understand their unique histories.","History (HISTORY)","3-4 credits."
"HISTORY 154","WHO IS AN AMERICAN?","Organized around the title question: Who is an American? Explores how answers to that question have changed over time, focusing on people whose actions and ideas shaped those answers. Rather than an overview of U.S. history, focuses on a variety of topics related to our central theme, moving roughly chronologically from the Revolutionary era to the present. Covers the history of racial ideologies and racial inequities, arguments over citizenship and ""American"" identity, and the ways that various groups have been included or excluded from the nation.","History (HISTORY)","3-4 credits."
"HISTORY 155","THE LONG BLACK FREEDOM STRUGGLE FROM THE CIVIL WAR TO THE PRESENT","Explores the generations-long effort by African Americans and allied forces to achieve full citizenship in the U.S. and equitable footholds in American society. Forged in a history of enslavement and in many ways ongoing, this freedom struggle encompasses the history of abolitionism to the struggle for civil rights to the fight for Black Power to the effort to make Black Lives Matter. Introduces the history of African American people in the U.S. from the end of the era of slavery to the present day; explores how that history has been shaped directly by the actions and activism of Black people and their allies; considers how that history intersects with, shapes, and is shaped by other historical moments and movements; provides opportunities to think more actively about issues of belonging, citizenship, difference, and interpersonal and structural power; develops skills in historical analysis and argumentation.","History (HISTORY)","3-4 credits."
"HISTORY/​ASIAN AM  160","ASIAN AMERICAN HISTORY: MOVEMENT AND DISLOCATION","Examines the impact of colonialism, war, and capitalism on the movement of Asians to the U.S. Considers how racial, gendered, class, sexual, and national formations within the U.S. structured Asian immigration to North America.","History (HISTORY)","3-4 credits."
"HISTORY/​ASIAN AM  161","ASIAN AMERICAN HISTORY: SETTLEMENT AND NATIONAL BELONGING","Examines the social, cultural, and political citizenship of Asians in the U.S. with particular emphasis on diaspora, transnationality, and place.","History (HISTORY)","3-4 credits."
"HISTORY 170","EAST MEETS WEST: MYTH, MEANING, AND MODERNITY","The modern history of the concept ""East Meets West"" (or its variant ""East vs. West""), with an emphasis on its changing meanings and uses from the nineteenth to the twenty-first centuries in East Asia (primarily Japan) and the United States. Analyzing works in the arts, literature, philosophy, political economy, and popular culture, trace how and why this intellectual construction became an important influence in modern history.","History (HISTORY)","3-4 credits."
"HISTORY/​HIST SCI  171","HISTORY OF MEDICINE IN FILM","Considers the social and cultural history of 20th and early 21st century American medicine through the depiction of health care practitioners and health care systems in Hollywood movies. View films that featured medicine, doctors, nurses, patients, and hospitals. Using these films as primary sources, seek to place these representations into a broader social and cultural context. Evaluate the extent to which popular understandings of medicine, health, and healing as portrayed in the films corresponded to actual practices of medicine and medical research at the time the films were first screened for mass audiences.","History (HISTORY)","3-4 credits."
"HISTORY 179","AFRO-ATLANTIC HISTORIES AND PEOPLES, 1791-PRESENT","The African-descended population of the Americas is around 180 million people. Roughly two-thirds of those live outside of the United States, mostly in Brazil and the Caribbean.  Provides an overview of the histories, aspirations, and problems that have most impacted peoples of the African diaspora in the years since the Haitian Revolution. As such, the focus will be thematic rather than chronological. The primary emphasis will be on the history of political, social, and intellectual movements. Topics will include slave resistance, black nationalism, socialism, and anti-colonialism. Learn about figures as varied as Toussaint L'Ouverture, Ida B. Wells, Marcus Garvey, WEB DuBois, Carolina Maria de Jesus, Frantz Fanon, Paul Robeson, and many others. Other topics to be covered include: the meaning of ""freedom,"" the construction of black ""masculinities,"" diasporic religious expressions, art and literature, and race and medicine.","History (HISTORY)","3-4 credits."
