"course_code","course_name","credits","college_name","department","description"
"PHYS 4350","Quantum Algorithm and Software","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4350   An introduction to quantum algorithms and current software development. Topics covered: Introduction to quantum circuits; Deutsch-Jozsa Algorithm, Bernstein-Vazirani Algorithm, Simon's Algorithm, Quantum Fourier transform, Quantum Phase Estimation; Shor's Algorithm, Grover's Algorithm, Quantum Counting; Solving linear systems of equations using quantum algorithm and its Qiskit implementation; Solving combinatorial optimization problems; Travelling Salesman Problem using Quantum Phase Estimation; quantum machine learning, Qiskit quantum software. Prerequisites: (MATH 2413 or MATH 2417 or equivalent) and (MATH 2414 or MATH 2419 or equivalent) and (MATH 2418 or equivalent). (3-0) Y"
"PHYS 4352","Concepts of Modern Physics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4352   Quantum mechanics at an advanced undergraduate level will be applied to the discussion of applications such as lasers, semiconductors, superconductors, solid state devices, and elementary particle physics. Selection of topics may vary by semester. Prerequisite: PHYS 4302. (3-0) Y"
"PHYS 4371","Solid State Physics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4371   This course provides a basic but detailed picture of important concepts in solid state physics. Material covered includes crystal structure, x-ray crystallography, reciprocal space, lattice vibrations, thermal properties of solids, free electron gas, Bloch functions, metals, insulators, and semiconductors. The course concludes with a description of basic semiconductor devices. Prerequisite: PHYS 3416 and PHYS 4301. (3-0) Y"
"PHYS 4373","Physical Measurements Laboratory","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4373   Experiments illustrating concepts in thermodynamics and physical properties of matter, vacuum technology, gas phase kinetics, mass spectroscopy and optical spectroscopy, basic operations in electronics, literature skills, and use of computers. Lab fee of $30 required. Prerequisite: PHYS 3416. (0-6) S"
"PHYS 4386","Elementary Particle Physics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4386   The course will cover current knowledge and understanding of elementary particle physics, the kinematics of productions and decays of particles, the Quark Model and the Standard Model, particle compositions, and the principles of modern particle detectors. Prerequisites: PHYS 4301 and PHYS 4311. (3-0) T"
"PHYS 4390","Senior Research","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4390   Individual instruction course designed to develop skills for research and clear, precise and accurate scientific writing. Research may be either scientific experimentation or critical analysis of scientific literature. Topics will vary from section to section depending upon the interests of the student, but will be selected from a specific area of physics. Instructor consent required. (3-0) S"
"PHYS 4392","Extragalactic Astrophysics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4392   This course provides a grounding in the key concepts and physical principles of modern extragalactic astrophysics. Topics covered include galaxies and galaxy clusters (e.g. galaxy formation, and constituents such as dark matter and stellar populations); exotic objects in the universe like quasars, black holes; finding the most distant objects in the universe; and gravitational waves. The theoretical principles will be related to observational signatures already seen or expected to be observed using telescopes and other experiments in the next few years. Prerequisite: PHYS 2326 or PHYS 2422. (3-0) R"
"PHYS 4398","Senior Research Project for BA Degree","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4398   Individual instruction course for students seeking the Bachelor of Arts degree designed to develop skills for clear, precise and accurate scientific writing. The Bachelor of Arts degree is designed as a strong base in physics to pursue graduate studies or work in fields other than physics. The requirement involves research in a topic of the student's choice that the shows the physics involved and the application of the physics background to the field and the development of a plan for implementing such a program. Possibilities include other sciences, medical fields including radiology and diagnostic tools involving physics principles, economics, finance, accounting, patent or high technology law and education at the primary or secondary school level. The research culminates in a minimum of a 12 page paper submitted to the faculty mentor, critiqued and rewritten by the student incorporating the suggestions from the mentor and resubmitted. Instructor consent required. Please consult advisors for more detailed information. (3-0) S"
"PHYS 4399","Senior Honors Research in Physics","3 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4399   Individual instruction course designed to develop skills for research and clear, precise and accurate scientific writing. Research may be either scientific experimentation or critical analysis of scientific literature. Topics will vary from section to section depending on the interests of the student, but will be selected from a specific area of physics. See current catalog for information on graduation with major honors and honors with distinction. Instructor consent required. (3-0) S"
"PHYS 4V07","Senior Research Projects","1-6 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4V07   Intended as an introduction to research, this course involves independent research activities under the guidance of a faculty member on advanced topics in physics. May be repeated for credit as topics vary (9 semester credit hours maximum). Instructor consent required. ([1-6]-0) R"
"PHYS 4V10","Research Topics in Physics","1-9 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4V10   Independent research under the guidance of a faculty member on advanced topics in physics. May be repeated for credit as topics vary (9 semester credit hours maximum). Instructor consent required. Additional prerequisites may be required depending on the specific course topic ([1-9]-0) R"
"PHYS 4V11","Topics in Physics","1-4 semester credit hours","School of Natural Sciences and Mathematics","Physics","PHYS 4V11   This course is for new offerings prior to placing them in the catalog. May be repeated for credit as topics vary (9 semester credit hours maximum). Additional prerequisites may be required depending on the specific course topic. ([1-4]-0) R"
"PPOL 4300","Capstone in Public Policy","3 semester credit hours","School of Economic, Political and Policy Sciences","Public Policy","PPOL 4300   This course is designed to expose students to real-world policy-making and implementation. A major research project will strengthen the research, information access, and lifelong learning capacities of the students. Prerequisites: EPPS 2301 and EPPS 2302. (3-0) R"
"PPOL 4301","Law, Science, and Policy","3 semester credit hours","School of Economic, Political and Policy Sciences","Public Policy","PPOL 4301   In this course we will investigate how legal structures influence the production of science and the protection of intellectual property. We will also inquire into the manner in which judges and litigants use science in the courtroom. We will cover topics such as the use of DNA in criminal and family law, how judges evaluate scientific evidence (and the value of scientific peer review), government promotion of science using law and other means-among several others. (Same as PSCI 4301) (3-0) T"
"PPOL 4302","Data and Policy","3 semester credit hours","School of Economic, Political and Policy Sciences","Public Policy","PPOL 4302   This course examines the implications of data for policy and policy for data. Policy topics will focus on the relationship between data privacy and security at the national and international level. Students will learn about relevant legislation and its practical and theoretical implications. We will explore contemporary types of data, the ways these data are changing as a result of technological innovations, and the impact of these changes on our privacy and security. (Same as PSCI 4302) (3-0) T"
