"course_code","course_title","department","credits","description"
"NS 411","NAVAL WEAPONS SYSTEMS","Naval Science (NS)","5 Credits","Explores the theory and development of U.S. Naval weapons systems, current weapons systems types, platforms, and employment. Reviews naval weapons systems types, launch platforms, characteristics and employment. Prerequisite:NS 111with D- or better"
"NS 413","LEADERSHIP AND ETHICS","Naval Science (NS)","4 Credits","Provides the academic foundation for NROTC leadership development. Provides future naval leaders with a sound moral leadership foundation for “real life” military decision making. Integrates an intellectual exploration of Western moral traditions and ethical philosophy with military leadership, core values, professional ethics, the Uniform Code of Military Justice, and Navy regulations. Combining ethical theory and leadership discussions with current military events prepares students for the role and responsibilities of leadership in the naval service. Prerequisite:NS 211with C- or better"
"NS 421","FUNDAMENTALS OF MANEUVER WARFARE","Naval Science (NS)","5 Credits","Provides a detailed look at broad aspects of warfare and their interactions with maneuver warfare doctrine, with a focus on the United States Marine Corps. Discusses a strong focus on leadership, as the fundamental purpose of this course is to develop the skills, knowledge, leadership background, and mindset necessary for a successful Marine Corps Officer. Prerequisite:NS 321with D- or better"
"NMC 100","*NEW MEDIA AND CULTURE","New Media Communications (NMC)","3 Credits","Provides students with the basic critical skills to analyze the cultural, social, and political impact of new media technologies, new media texts, and new media institutions. Students will be exposed to a variety of social scientific and humanistic conceptual approaches to analyzing new media and culture. Special emphasis will be placed on historical analyses of how new media have shaped culture, as well as how culture has shaped new media. Attributes:CPSI – Bacc Core, Perspectives, Social Processes &  Institutions"
"NMC 101","*INTRODUCTION TO NEW MEDIA COMMUNICATIONS","New Media Communications (NMC)","3 Credits","Principles of new media communications. Perspectives on the communications media. How the communications media operate and how they interact with society. Attributes:CFSS – Core Ed - Social Science; CPSI – Bacc Core, Perspectives, Social Processes &  Institutions Equivalent to:NMC 101H"
"NMC 101H","*INTRODUCTION TO NEW MEDIA COMMUNICATIONS","New Media Communications (NMC)","3 Credits","Principles of new media communications. Perspectives on the communications media. How the communications media operate and how they interact with society. Attributes:CPSI – Bacc Core, Perspectives, Social Processes &  Institutions; HNRS – Honors Course Designator Equivalent to:NMC 101"
"NMC 199","SPECIAL TOPICS","New Media Communications (NMC)","1-16 Credits"," This course is repeatable for 16 credits."
"NMC 240","SURVEY OF SOCIAL MEDIA","New Media Communications (NMC)","3 Credits","Explores history, business, and current social research in social media, especially the cultural logic of Facebook, Twitter, Instagram, Snapchat, TikTok, Pinterest and beyond. Establishes critical context for advanced study of platforms and professionalization."
"NMC 241","APPLIED MEDIA AESTHETICS","New Media Communications (NMC)","4 Credits","Foundational elements and principles of art and design in relation to visual media production and the communicative arts. Topics include composition, layout, color theory, typography, image manipulation, graphics creation and design in visual media. Provides core competencies digital visual communication arts tools. Recommended:NMC 101"
"NMC 245","CULTURAL ANALYTICS AND DATA SCIENCE","New Media Communications (NMC)","3 Credits","Computational approaches to cultural research have changed what it means to work with media today. This course provides a foundation in data science tailored for work in social and cultural research including basic work in natural language processing, social network analysis, and information visualization."
"NMC 255","APPLIED SOUND DESIGN","New Media Communications (NMC)","4 Credits","Foundational elements and principles of sound design in relation to audio production and the communicative arts. Topics include elements of sound, technical terminology, types of equipment and digital audio workflows. Provides core competencies in audio recording, editing and manipulation in sound media. Recommended:NMC 101"
"NMC 260","NEW MEDIA FUTURES","New Media Communications (NMC)","3 Credits","Covers historical context and current perspectives on the various aspects of new multimedia communications, including linear and nonlinear or time-based and interactive media. Primary topics include digital cinema (compositing and nonlinear access), visual music, information visualization, interactive narrative, and virtual space."
"NMC 280","+GLOBAL MEDIA","New Media Communications (NMC)","3 Credits","Explores theoretical and practical concepts of global media. Addresses historical and contemporary perspectives on the topic, particularly as they relate to globalization, systems of different world regions, cultural imperialism, media ownership, medium as the message, media representation, politics, entertainment, pop culture and trends in global technology and economic media developments. Attributes:CFGH – Core Ed - Art &  Humanities Global; LACH – Liberal Arts Humanities Core"
"NMC 299","SPECIAL TOPICS","New Media Communications (NMC)","1-16 Credits"," This course is repeatable for 16 credits."
"NMC 301","^WRITING FOR THE MEDIA PROFESSIONAL","New Media Communications (NMC)","3 Credits","Fundamentals of gathering information, evaluating information, writing information of the media and editing media content in written form. Attributes:CSWC – Core Ed - Writing Intensive Curriculum (WIC); CWIC – Bacc Core, Skills, Writing Intensive Curriculum (WIC) Recommended:NMC 101"
"NMC 302","REPORTING","New Media Communications (NMC)","3 Credits","An introduction to the practices, procedures, techniques, and organizational structures of basic news gathering and writing. Recommended:WR 201"
"NMC 305","COPYEDITING","New Media Communications (NMC)","3 Credits","Copyreading, headline writing, newspaper layout and design."
"NMC 306","ART AND CULTURE CONTENT CREATION","New Media Communications (NMC)","3 Credits","Explores various forms of the arts and culture using criticism/reviewing/feature writing's forms, principles and ethics. Encourages students to be artful in response, given certain time and space boundaries, but also to discuss pushing the boundaries, exploding those boundaries and doing excellent, artful creation in response to the arts that affect our lives."
"NMC 311","INTRODUCTION TO NONPROFIT MANAGEMENT","New Media Communications (NMC)","3 Credits","Introduction to the principles of effective nonprofit management and lays a foundation for future leaders and managers in the nonprofit sector. Focuses on historical perspectives, ethics, governance and leadership, legal structure and standards, financial management, strategic planning principles, fundraising principles, volunteer management, marketing and communications, and the future of the nonprofit sector."
"NMC 321","HISTORY OF BROADCASTING","New Media Communications (NMC)","3 Credits","The technological, economic and corporate, legal and political, artistic, and social developments that shaped American broadcasting in the 20th century are examined. Implications for the future of broadcasting are addressed as well. Prerequisite:NMC 260with C- or better Recommended:WR II completed with a passing grade."
"NMC 322","LANDMARKS IN MEDIA CONTENT","New Media Communications (NMC)","3 Credits","Introduces students to media content that represents advances in the art and science of creative use of media technology. Some of these advances were recognized immediately, some only after time had passed. Prerequisite:(NMC 101with C- or better orNMC 101Hwith C- or better) andNMC 260[C-] Recommended:WR II completed with a passing grade."
"NMC 330","THE MEANING OF VIDEO GAMES","New Media Communications (NMC)","3 Credits","Examines approaches to understanding the experience of playing video games, including the role of storytelling in diverse games, the relationship between the player and the game, the game as art, and intersections between games and real life. Prerequisite:NMC 301with C- or better Recommended:NMC 101"
"NMC 333","ONLINE DATING AND ROMANCE","New Media Communications (NMC)","3 Credits","Discusses the intersection of media, dating and romance that have significantly impacted both interpersonal relationships and our global society. Examines online dating and romance through an exploration of its history, commercialization of love, precursors of online dating, self-representation in dating ads, the dating app boom and industry, diversity, ethics and risks, mental health aspects, the global impact, and looks at its future trends through critical analysis and engaging experiments."
"NMC 340","SOCIAL MEDIA STRATEGY","New Media Communications (NMC)","3 Credits","Designing systems of interaction is important for understanding how people come to be a part of social networks. Students will participate in a series of simulation games that will explore the dimensions of the interaction between publics and social networks, culminating in an original research project. Prerequisite:NMC 240with C- or better andNMC 260[C-] Recommended:NMC 301"
