"department","course_code","course_name","course_hours","course_description"
"Microbiology and Immunology Courses (MICR)","MICR:6201","Graduate Immunology","3 s.h.","Immune cell ontogeny, activation, and function of T lymphocytes and B lymphocytes; innate immune effector mechanisms; major histocompatibility complex; antigen presentation; thymocyte positive and negative selection; signaling of T lymphocytes and B lymphocytes; emphasis on experimental methods for analysis of these processes and how they have led to current advanced concepts in immunology. Prerequisites: MICR:3147 or MICR:6247 . Requirements: for IMMU:6201 —college biology, general chemistry, and introductory immunology courses; for MICR:6201 —courses in college biology, genetics, general chemistry, and introductory immunology. Recommendations: for IMMU:6201 —courses in biochemistry and genetics; for MICR:6201 —biochemistry course. Same as IMMU:6201 ."
"Microbiology and Immunology Courses (MICR)","MICR:6247","Graduate Immunology and Human Disease","4 s.h.","Important principles and key concepts in immunology with a focus on the involvement of the immune system in disease pathogenesis; overview of innate and adaptive immune systems and their functions at cellular and molecular levels; learning enhanced by case-based, small-group discussion and writing exercises. Same as IMMU:6247 ."
"Microbiology and Immunology Courses (MICR)","MICR:6250","Mechanisms of Parasitism Journal Club","1 s.h.","Reviews of recent publications in molecular parasitology research and thesis research by training grant or journal club students; for students pursuing graduate thesis research in microbiology or a related discipline. Same as MMED:6250 ."
"Microbiology and Immunology Courses (MICR)","MICR:6255","Graduate Experimental Approaches to Molecular Microbiology","2 s.h.","Exposure to common experimental approaches through examination of primary literature and facilitated discussions on application of those approaches to advance scientific inquiry. Requirements: microbiology graduate standing."
"Microbiology and Immunology Courses (MICR)","MICR:6259","Graduate Bacteria and Human Disease","3-4 s.h.","Infection and replication strategies of diverse bacteria with an emphasis on human disease and interactions with the host and environment."
"Microbiology and Immunology Courses (MICR)","MICR:6262","Graduate Bacterial Physiology and Cell Biology","2 s.h.","Bacterial physiology and its consequences for health and disease; examines the structure, metabolism, growth, and regulatory mechanisms of bacteria, focusing on how they acquire energy and nutrients to live and reproduce. Students will integrate biochemistry, genetics, and cell biology to gain an appreciation for the fundamental processes that drive bacterial life and discuss how these fundamental life processes dictate interactions with the microbial world."
"Microbiology and Immunology Courses (MICR)","MICR:6265","Introduction to Grant Writing","2 s.h.","How to think and write like scientists and become familiar with the elements of a research proposal; writing a grant proposal modeled on a National Institutes of Health Exploratory/Developmental Research Grant Award (NIH R21); students critique proposals written by other students; faculty read proposals and provide constructive criticism; lectures describe elements of a grant proposal and strategies for effective writing. Requirements: enrollment in microbiology graduate program, or enrollment in a graduate program training in a microbiology and immunology department laboratory, or enrollment in a biological science graduate program and not working in a microbiology and immunology department laboratory for thesis project."
"Microbiology and Immunology Courses (MICR)","MICR:6267","Graduate Viruses and Human Disease","3 s.h.","Infection and replication strategies of viruses with an emphasis on human disease. Recommendations: concurrent enrollment in MICR:6269 ."
"Microbiology and Immunology Courses (MICR)","MICR:6268","Biology and Pathogenesis of Viruses","2 s.h.","Molecular biology of animal DNA and RNA viruses, viral immunology and pathogenesis, and interaction of these viruses with eukaryotic cells; mechanisms of viral latency, persistence, cellular transformation, oncogenesis; virology literature. Prerequisites: MICR:3168 or MICR:6267 ."
"Microbiology and Immunology Courses (MICR)","MICR:6269","Graduate Virology Discussion","1 s.h.","Discussion of primary virology literature from a range of topics, may include techniques used for studying viruses, viral entry and replication, evasion of immune responses by viruses, vaccines, and viral pathogenesis; short presentations; development of specific aims for a mock grant proposal on a virology-related topic. Recommendations: completion of a virology course."
"Microbiology and Immunology Courses (MICR)","MICR:6270","Graduate Bacterial Genetics","3 s.h.","Genetics of bacteria and bacteriophages including classical, molecular, and genome-wide approaches."
"Microbiology and Immunology Courses (MICR)","MICR:6282","Graduate From Data to Discovery: Hands-On Code-Free Computational Biology","2 s.h.","Learning and applying user-friendly and coding-free computational tools to analyze and manipulate protein structures, analyze large datasets of DNA and protein sequences, and utilize machine learning algorithms to computationally address biological questions."
"Microbiology and Immunology Courses (MICR)","MICR:6310","Biology of Bacteria and Interactions With the Host","2 s.h.","Discussion of primary literature based on molecular biology of bacteria, bacterial pathogenesis, bacterial gene regulation and stress responses, bacterial cell biology, bacterial behaviors, antimicrobial resistance, interaction of bacteria with host cells, interactions of bacteria with immune system; how bacteria adapt to different environments, including in a eukaryotic host or complex polymicrobial community. Requirements: microbiology graduate standing. Recommendations: MICR:6270 or MICR:6259 ."
